,number,value,datetime_start,datetime_complete,duration,params_lr,params_scheduler_gamma,params_weight_decay,state
2245,2245,0.5698924731182796,2021-02-07 06:35:08.389674,2021-02-07 06:35:19.316610,0 days 00:00:10.926936,0.02467989535357851,0.9373507330595773,0.08705625103708411,COMPLETE
2246,2246,0.5674347158218126,2021-02-07 06:35:19.317896,2021-02-07 06:35:30.485749,0 days 00:00:11.167853,0.03339258599363466,0.9425204823777589,0.04543808521699844,COMPLETE
2247,2247,0.6187403993855607,2021-02-07 06:35:30.487055,2021-02-07 06:35:46.777898,0 days 00:00:16.290843,0.017664431679642233,0.9428928515552912,0.01127544006822658,COMPLETE
2248,2248,0.5271889400921659,2021-02-07 06:35:46.779214,2021-02-07 06:35:57.848033,0 days 00:00:11.068819,0.02164945103095564,0.9424788450706016,0.1605590918684395,COMPLETE
2249,2249,0.5895545314900154,2021-02-07 06:35:57.850037,2021-02-07 06:36:08.670375,0 days 00:00:10.820338,0.03923743594890316,0.9401728583807704,0.07200852992738133,COMPLETE
2250,2250,0.5775729646697388,2021-02-07 06:36:08.671692,2021-02-07 06:36:19.980959,0 days 00:00:11.309267,0.024931997573695866,0.9385028855564681,0.06961619431448873,COMPLETE
2251,2251,0.5695852534562212,2021-02-07 06:36:19.982256,2021-02-07 06:36:35.933041,0 days 00:00:15.950785,0.02843544479580493,0.9447138778322867,0.12241122168083829,COMPLETE
2252,2252,0.5960061443932412,2021-02-07 06:36:35.934345,2021-02-07 06:36:47.154304,0 days 00:00:11.219959,0.047485467527937725,0.9363943482167627,0.07743588372894969,COMPLETE
2253,2253,0.5271889400921659,2021-02-07 06:36:47.155622,2021-02-07 06:36:58.166164,0 days 00:00:11.010542,0.02782759266203246,0.9389639580822959,0.07390262839636717,COMPLETE
2254,2254,0.6027649769585254,2021-02-07 06:36:58.167480,2021-02-07 06:37:14.192446,0 days 00:00:16.024966,0.021383752856680236,0.9413140943747518,0.041761632866401575,COMPLETE
2255,2255,0.5686635944700461,2021-02-07 06:37:14.193748,2021-02-07 06:37:25.036062,0 days 00:00:10.842314,0.02790386269393809,0.9430743032724718,0.12866673992341487,COMPLETE
2256,2256,0.5708141321044546,2021-02-07 06:37:25.037359,2021-02-07 06:37:45.950817,0 days 00:00:20.913458,0.02016970459277792,0.9395495445420358,0.08610529801927437,COMPLETE
2257,2257,0.5517665130568357,2021-02-07 06:37:45.952103,2021-02-07 06:37:57.305620,0 days 00:00:11.353517,0.027786965781340118,0.9357764821308032,0.08067174414739922,COMPLETE
2258,2258,0.5634408602150538,2021-02-07 06:37:57.306926,2021-02-07 06:38:08.176879,0 days 00:00:10.869953,0.05495550180278555,0.937128135380398,0.052884208416533234,COMPLETE
2259,2259,0.5195084485407067,2021-02-07 06:38:08.178177,2021-02-07 06:38:24.254690,0 days 00:00:16.076513,0.02201071636079986,0.9408661677885051,0.06847404672392508,COMPLETE
2260,2260,0.6009216589861751,2021-02-07 06:38:24.255993,2021-02-07 06:38:35.157288,0 days 00:00:10.901295,0.0389674593503434,0.9384746583045845,0.05177322500017442,COMPLETE
2261,2261,0.5938556067588325,2021-02-07 06:38:35.158574,2021-02-07 06:38:46.441909,0 days 00:00:11.283335,0.013867028728535355,0.9416729493359626,0.06288685606312651,COMPLETE
2262,2262,0.6086021505376344,2021-02-07 06:38:46.443218,2021-02-07 06:38:57.402888,0 days 00:00:10.959670,0.028153348145540744,0.9376717542068697,0.07625322638597666,COMPLETE
2263,2263,0.5812596006144394,2021-02-07 06:38:57.404175,2021-02-07 06:39:13.264907,0 days 00:00:15.860732,0.0631683626802312,0.939737540750615,0.055324316724741876,COMPLETE
2264,2264,0.6113671274961597,2021-02-07 06:39:13.266203,2021-02-07 06:39:24.601448,0 days 00:00:11.335245,0.017461847330751148,0.9439595000521788,0.10781665209019609,COMPLETE
2265,2265,0.5941628264208909,2021-02-07 06:39:24.602756,2021-02-07 06:39:35.512784,0 days 00:00:10.910028,0.022943160892310237,0.944744272448887,0.014624895488711771,COMPLETE
2266,2266,0.5210445468509984,2021-02-07 06:39:35.514086,2021-02-07 06:39:46.550343,0 days 00:00:11.036257,0.029227152650308362,0.9437784860323672,0.13943495792914443,COMPLETE
2267,2267,0.5745007680491552,2021-02-07 06:39:46.551647,2021-02-07 06:40:02.405577,0 days 00:00:15.853930,0.027100315912065114,0.9356292821499469,0.0587607021998758,COMPLETE
2268,2268,0.4817204301075269,2021-02-07 06:40:02.406891,2021-02-07 06:40:18.681644,0 days 00:00:16.274753,0.08570126761605887,0.9384107365098655,0.0668899890606019,COMPLETE
2269,2269,0.5821812596006144,2021-02-07 06:40:18.682970,2021-02-07 06:40:29.748315,0 days 00:00:11.065345,0.03001201219930685,0.9415350097380434,0.0819278653464609,COMPLETE
2270,2270,0.578494623655914,2021-02-07 06:40:29.749609,2021-02-07 06:40:45.704213,0 days 00:00:15.954604,0.015422339477805483,0.945605349749093,0.17297094905284674,COMPLETE
2271,2271,0.6175115207373272,2021-02-07 06:40:45.705516,2021-02-07 06:41:06.800346,0 days 00:00:21.094830,0.019406419729397464,0.9478778163319447,0.02012662543177598,COMPLETE
2272,2272,0.5797235023041475,2021-02-07 06:41:06.801641,2021-02-07 06:41:27.659247,0 days 00:00:20.857606,0.031695011430385396,0.9399355083445737,0.061181911351959675,COMPLETE
2273,2273,0.6061443932411674,2021-02-07 06:41:27.660555,2021-02-07 06:41:43.712563,0 days 00:00:16.052008,0.023007046758617526,0.9422481777067813,0.06200015898784573,COMPLETE
2274,2274,0.5631336405529954,2021-02-07 06:41:43.713872,2021-02-07 06:41:59.396628,0 days 00:00:15.682756,0.04689660706656636,0.9345580565171011,0.22356534317939894,COMPLETE
2275,2275,0.5542242703533026,2021-02-07 06:41:59.397927,2021-02-07 06:42:10.434219,0 days 00:00:11.036292,0.02395091221093894,0.9375142744610847,0.05721063239748241,COMPLETE
2276,2276,0.5133640552995392,2021-02-07 06:42:10.435539,2021-02-07 06:42:21.137878,0 days 00:00:10.702339,0.03160456081392138,0.9452711349057575,0.021659092532237644,COMPLETE
2277,2277,0.5560675883256528,2021-02-07 06:42:21.139188,2021-02-07 06:42:37.040487,0 days 00:00:15.901299,0.018387924461486863,0.9401122567623096,0.07357732601357675,COMPLETE
2278,2278,0.4697388632872504,2021-02-07 06:42:37.041787,2021-02-07 06:42:48.153520,0 days 00:00:11.111733,0.040924361392002166,0.9421975285180535,0.04566840265854341,COMPLETE
2279,2279,0.5662058371735791,2021-02-07 06:42:48.154842,2021-02-07 06:42:59.401579,0 days 00:00:11.246737,0.02585228728658435,0.94704520137376,0.1847720392875772,COMPLETE
2280,2280,0.5665130568356375,2021-02-07 06:42:59.402897,2021-02-07 06:43:10.398316,0 days 00:00:10.995419,0.03259111433408987,0.9763008387460238,0.14790523701679523,COMPLETE
2281,2281,0.5794162826420891,2021-02-07 06:43:10.399653,2021-02-07 06:43:31.750447,0 days 00:00:21.350794,0.02371781965223489,0.9680863297171208,0.16303613171455483,COMPLETE
2282,2282,0.5788018433179724,2021-02-07 06:43:31.751757,2021-02-07 06:43:43.217328,0 days 00:00:11.465571,0.05150852446076488,0.9415236075689775,0.08834385248952367,COMPLETE
2283,2283,0.6,2021-02-07 06:43:43.218647,2021-02-07 06:43:59.238248,0 days 00:00:16.019601,0.0722605166206207,0.9358299077783598,0.22862402918278749,COMPLETE
2284,2284,0.549615975422427,2021-02-07 06:43:59.239577,2021-02-07 06:44:10.220141,0 days 00:00:10.980564,0.03852773584510324,0.9386465125296571,0.05818995494864763,COMPLETE
2285,2285,0.581874039938556,2021-02-07 06:44:10.221457,2021-02-07 06:44:25.981534,0 days 00:00:15.760077,0.056336177825339784,0.9433889638867319,0.07355256172521614,COMPLETE
2286,2286,0.5969278033794163,2021-02-07 06:44:25.982871,2021-02-07 06:44:42.494263,0 days 00:00:16.511392,0.019986681557745047,0.9663166954380484,0.09462047434912985,COMPLETE
2287,2287,0.6021505376344086,2021-02-07 06:44:42.495576,2021-02-07 06:44:53.491226,0 days 00:00:10.995650,0.04629838600973194,0.9340230811754642,0.09227512077800178,COMPLETE
2288,2288,0.5109062980030722,2021-02-07 06:44:53.492533,2021-02-07 06:45:04.620237,0 days 00:00:11.127704,0.028339403665056353,0.9398297982531919,0.06715006381051926,COMPLETE
2289,2289,0.5511520737327189,2021-02-07 06:45:04.621548,2021-02-07 06:45:15.652294,0 days 00:00:11.030746,0.03711323593928378,0.9367913860016017,0.04706844469779863,COMPLETE
2290,2290,0.5907834101382489,2021-02-07 06:45:15.653618,2021-02-07 06:45:26.790972,0 days 00:00:11.137354,0.06445143362881155,0.9429271806388718,0.056378922752552726,COMPLETE
2291,2291,0.6261136712749616,2021-02-07 06:45:26.792279,2021-02-07 06:45:37.659986,0 days 00:00:10.867707,0.0839055594114118,0.9621428095324935,0.2088062337599474,COMPLETE
2292,2292,0.46021505376344085,2021-02-07 06:45:37.661305,2021-02-07 06:45:58.617093,0 days 00:00:20.955788,0.08364985852796172,0.9640436575623951,0.21569294838879316,COMPLETE
2293,2293,0.5278033794162826,2021-02-07 06:45:58.618413,2021-02-07 06:46:09.557744,0 days 00:00:10.939331,0.08944295476184873,0.9612431274448853,0.2102059942027962,COMPLETE
2294,2294,0.538863287250384,2021-02-07 06:46:09.559090,2021-02-07 06:46:20.627702,0 days 00:00:11.068612,0.08386985721864372,0.9618357314565199,0.22529794289273364,COMPLETE
2295,2295,0.5407066052227343,2021-02-07 06:46:20.629026,2021-02-07 06:46:31.616184,0 days 00:00:10.987158,0.09200760665565479,0.9639095215666041,0.22677973764647194,COMPLETE
2296,2296,0.5566820276497696,2021-02-07 06:46:31.617488,2021-02-07 06:46:47.583067,0 days 00:00:15.965579,0.096352010006011,0.96107334593793,0.20486581345707489,COMPLETE
2297,2297,0.5511520737327189,2021-02-07 06:46:47.584380,2021-02-07 06:47:08.975894,0 days 00:00:21.391514,0.09827301534064489,0.9633585017695119,0.22587947577952383,COMPLETE
2298,2298,0.576036866359447,2021-02-07 06:47:08.977210,2021-02-07 06:47:20.388244,0 days 00:00:11.411034,0.01138682256440992,0.9689414127921354,0.20958514490251334,COMPLETE
2299,2299,0.5093701996927803,2021-02-07 06:47:20.389562,2021-02-07 06:47:31.467776,0 days 00:00:11.078214,0.09422065484995339,0.9628513553363354,0.20514010294932306,COMPLETE
2300,2300,0.5023041474654378,2021-02-07 06:47:31.469087,2021-02-07 06:47:42.797500,0 days 00:00:11.328413,0.0686398017359349,0.9598994586502587,0.1994113650325922,COMPLETE
2301,2301,0.5284178187403994,2021-02-07 06:47:42.798832,2021-02-07 06:48:03.657381,0 days 00:00:20.858549,0.08571968623537107,0.9621120669098459,0.01322406085351634,COMPLETE
2302,2302,0.5665130568356375,2021-02-07 06:48:03.658709,2021-02-07 06:48:14.318271,0 days 00:00:10.659562,0.09591203263530859,0.9598068918423959,0.2306144869917846,COMPLETE
2303,2303,0.5858678955453149,2021-02-07 06:48:14.319588,2021-02-07 06:48:39.862396,0 days 00:00:25.542808,0.07918736496892609,0.9614777599615503,0.09987334146353796,COMPLETE
2304,2304,0.4946236559139785,2021-02-07 06:48:39.863722,2021-02-07 06:48:51.060721,0 days 00:00:11.196999,0.07793948568101211,0.9657090556983302,0.08392737108185935,COMPLETE
2305,2305,0.45499231950844854,2021-02-07 06:48:51.062033,2021-02-07 06:49:12.087333,0 days 00:00:21.025300,0.000841840780289827,0.9646639655014544,0.21547357095465705,COMPLETE
2306,2306,0.5741935483870968,2021-02-07 06:49:12.088662,2021-02-07 06:49:23.175737,0 days 00:00:11.087075,0.09167697589138628,0.960708217152819,0.10388472107908313,COMPLETE
2307,2307,0.5403993855606759,2021-02-07 06:49:23.177050,2021-02-07 06:49:44.254935,0 days 00:00:21.077885,0.09785314481236526,0.9622679927305183,0.19821988000009494,COMPLETE
2308,2308,0.571121351766513,2021-02-07 06:49:44.256263,2021-02-07 06:49:55.250634,0 days 00:00:10.994371,0.07242080650896382,0.9627578666688551,0.1994167427209221,COMPLETE
2309,2309,0.4927803379416283,2021-02-07 06:49:55.251959,2021-02-07 06:50:11.331253,0 days 00:00:16.079294,0.08822707508412875,0.9662606574345732,0.22255186757110637,COMPLETE
2310,2310,0.5443932411674347,2021-02-07 06:50:11.332569,2021-02-07 06:50:21.860092,0 days 00:00:10.527523,0.0784489700761001,0.9597557802505934,0.06793403576920354,COMPLETE
2311,2311,0.4881720430107527,2021-02-07 06:50:21.861404,2021-02-07 06:50:32.716379,0 days 00:00:10.854975,0.02116171838691105,0.9629457833352015,0.23841529024048808,COMPLETE
2312,2312,0.6175115207373272,2021-02-07 06:50:32.717689,2021-02-07 06:50:48.425934,0 days 00:00:15.708245,0.07586804377354453,0.9606183150889749,0.2136569895864386,COMPLETE
2313,2313,0.6248847926267281,2021-02-07 06:50:48.427268,2021-02-07 06:51:04.537545,0 days 00:00:16.110277,0.07458497525629067,0.9618215396021685,0.23834864772516695,COMPLETE
2314,2314,0.549615975422427,2021-02-07 06:51:04.538870,2021-02-07 06:51:15.400089,0 days 00:00:10.861219,0.09608114444851587,0.9628256100031336,0.2350864783373362,COMPLETE
2315,2315,0.5490015360983103,2021-02-07 06:51:15.401410,2021-02-07 06:51:26.305559,0 days 00:00:10.904149,0.06950028213144274,0.9609501285366215,0.2323774257177972,COMPLETE
2316,2316,0.5145929339477726,2021-02-07 06:51:26.306903,2021-02-07 06:51:42.276436,0 days 00:00:15.969533,0.08987499474194258,0.9615813550860928,0.23278110602339114,COMPLETE
2317,2317,0.5597542242703533,2021-02-07 06:51:42.277758,2021-02-07 06:51:58.436836,0 days 00:00:16.159078,0.07766848953173637,0.9604832672263094,0.2376642289870622,COMPLETE
2318,2318,0.5324116743471582,2021-02-07 06:51:58.438169,2021-02-07 06:52:09.155964,0 days 00:00:10.717795,0.07591794485706613,0.9631283058486884,0.23063692264175478,COMPLETE
2319,2319,0.528110599078341,2021-02-07 06:52:09.157286,2021-02-07 06:52:24.979212,0 days 00:00:15.821926,0.0906283893227312,0.9608495794319756,0.22034407710457216,COMPLETE
2320,2320,0.5729646697388633,2021-02-07 06:52:24.980539,2021-02-07 06:52:36.005872,0 days 00:00:11.025333,0.09472378801083751,0.9639973492232771,0.21700473612763704,COMPLETE
2321,2321,0.5410138248847927,2021-02-07 06:52:36.007207,2021-02-07 06:52:47.123195,0 days 00:00:11.115988,0.09614792319727165,0.9668474904406047,0.23108213557534568,COMPLETE
2322,2322,0.5754224270353303,2021-02-07 06:52:47.124515,2021-02-07 06:52:58.262794,0 days 00:00:11.138279,0.08171961686551599,0.9623504560402273,0.2402960582909702,COMPLETE
2323,2323,0.5720430107526882,2021-02-07 06:52:58.264118,2021-02-07 06:53:18.820850,0 days 00:00:20.556732,0.08711608811015643,0.9633498171790248,0.21527980273196098,COMPLETE
2324,2324,0.5668202764976958,2021-02-07 06:53:18.822184,2021-02-07 06:53:29.951077,0 days 00:00:11.128893,0.06465400017278629,0.9598555184891292,0.24577911135308253,COMPLETE
2325,2325,0.5357910906298003,2021-02-07 06:53:29.952401,2021-02-07 06:53:40.353142,0 days 00:00:10.400741,0.09955701501896796,0.960304842436021,0.21906521989137123,COMPLETE
2326,2326,0.4620583717357911,2021-02-07 06:53:40.354460,2021-02-07 06:53:51.470680,0 days 00:00:11.116220,0.09299528430733665,0.9642238542792774,0.24468695071446325,COMPLETE
2327,2327,0.5109062980030722,2021-02-07 06:53:51.472001,2021-02-07 06:54:02.517648,0 days 00:00:11.045647,0.07042980283999715,0.9585103910497028,0.22445493903806973,COMPLETE
2328,2328,0.5600614439324116,2021-02-07 06:54:02.518998,2021-02-07 06:54:13.436077,0 days 00:00:10.917079,0.0775891846142933,0.964414024794187,0.018821633630089284,COMPLETE
2329,2329,0.4009216589861751,2021-02-07 06:54:13.437399,2021-02-07 06:54:29.215752,0 days 00:00:15.778353,0.00042811443768786046,0.9619137869549038,0.2502891291271119,COMPLETE
2330,2330,0.5932411674347158,2021-02-07 06:54:29.217077,2021-02-07 06:54:45.234474,0 days 00:00:16.017397,0.0772357132851747,0.9609464205446742,0.2060064572396137,COMPLETE
2331,2331,0.4881720430107527,2021-02-07 06:54:45.235824,2021-02-07 06:55:01.080383,0 days 00:00:15.844559,0.07246649160158626,0.9592403070643845,0.2308610645838029,COMPLETE
2332,2332,0.5563748079877112,2021-02-07 06:55:01.081719,2021-02-07 06:55:12.079252,0 days 00:00:10.997533,0.07874895227460901,0.9633660537609121,0.21356843339152304,COMPLETE
2333,2333,0.549615975422427,2021-02-07 06:55:12.080570,2021-02-07 06:55:33.303000,0 days 00:00:21.222430,0.06509653799187018,0.9592378606172444,0.24009729261306195,COMPLETE
2334,2334,0.5996927803379416,2021-02-07 06:55:33.305069,2021-02-07 06:55:49.235764,0 days 00:00:15.930695,0.0993579613860946,0.9653201656152074,0.2063424351421916,COMPLETE
2335,2335,0.5459293394777266,2021-02-07 06:55:49.237100,2021-02-07 06:56:00.207878,0 days 00:00:10.970778,0.06663407703139194,0.9631117377459033,0.2250355522773663,COMPLETE
2336,2336,0.5858678955453149,2021-02-07 06:56:00.209211,2021-02-07 06:56:16.124404,0 days 00:00:15.915193,0.07927250423670865,0.9617756478856746,0.2490821952881864,COMPLETE
2337,2337,0.5665130568356375,2021-02-07 06:56:16.125765,2021-02-07 06:56:27.351618,0 days 00:00:11.225853,0.09525725243256015,0.9585198982090061,0.21391210461560214,COMPLETE
2338,2338,0.610752688172043,2021-02-07 06:56:27.352950,2021-02-07 06:56:38.323610,0 days 00:00:10.970660,0.09754978335188062,0.9627133125014727,0.19978424146074497,COMPLETE
2339,2339,0.5490015360983103,2021-02-07 06:56:38.324941,2021-02-07 06:56:54.259388,0 days 00:00:15.934447,0.06349961702747038,0.9649065672569079,0.02454781931074588,COMPLETE
2340,2340,0.4270353302611367,2021-02-07 06:56:54.260718,2021-02-07 06:57:05.127172,0 days 00:00:10.866454,0.00028088429432689995,0.9618110527360793,0.2360355812027955,COMPLETE
2341,2341,0.43533026113671275,2021-02-07 06:57:05.128512,2021-02-07 06:57:20.983652,0 days 00:00:15.855140,0.06353187072158971,0.9679192282643422,0.20092282136747525,COMPLETE
2342,2342,0.5901689708141321,2021-02-07 06:57:20.984982,2021-02-07 06:57:36.953070,0 days 00:00:15.968088,0.063378255353637,0.959875617946416,0.2499744761711056,COMPLETE
2343,2343,0.498310291858679,2021-02-07 06:57:36.954402,2021-02-07 06:57:58.084467,0 days 00:00:21.130065,0.07202502877896982,0.9585496776551093,0.22733586664272956,COMPLETE
2344,2344,0.5880184331797235,2021-02-07 06:57:58.085800,2021-02-07 06:58:14.148447,0 days 00:00:16.062647,0.03128621939334622,0.9607967999512815,0.19485117643258248,COMPLETE
2345,2345,0.5084485407066052,2021-02-07 06:58:14.149778,2021-02-07 06:58:30.144108,0 days 00:00:15.994330,0.00658456055257408,0.9647955175531631,0.21556648516834728,COMPLETE
2346,2346,0.493394777265745,2021-02-07 06:58:30.145433,2021-02-07 06:58:46.077217,0 days 00:00:15.931784,0.05942029312251121,0.9622962657097222,0.25130492555586903,COMPLETE
2347,2347,0.565284178187404,2021-02-07 06:58:46.078542,2021-02-07 06:58:57.056335,0 days 00:00:10.977793,0.032916578467617245,0.9655883504117885,0.19422188380861266,COMPLETE
2348,2348,0.5090629800307219,2021-02-07 06:58:57.057706,2021-02-07 06:59:08.197889,0 days 00:00:11.140183,0.07457094656135455,0.9601589367595278,0.021339985723384886,COMPLETE
2349,2349,0.6150537634408603,2021-02-07 06:59:08.199227,2021-02-07 06:59:24.098979,0 days 00:00:15.899752,0.09553962495307136,0.9646391848712317,0.2116330904094055,COMPLETE
2350,2350,0.47588325652841784,2021-02-07 06:59:24.100300,2021-02-07 06:59:39.857269,0 days 00:00:15.756969,0.05935851099672914,0.9629723452820965,0.2240576545827595,COMPLETE
2351,2351,0.5775729646697388,2021-02-07 06:59:39.858612,2021-02-07 06:59:56.090959,0 days 00:00:16.232347,0.030404693234365756,0.9611041386413721,0.25521299177911405,COMPLETE
2352,2352,0.581874039938556,2021-02-07 06:59:56.092289,2021-02-07 07:00:06.977163,0 days 00:00:10.884874,0.0983752351829381,0.966589116148883,0.19215215095964197,COMPLETE
2353,2353,0.5649769585253456,2021-02-07 07:00:06.978490,2021-02-07 07:00:18.182784,0 days 00:00:11.204294,0.07574025609125158,0.9584865266424205,0.23435535401105895,COMPLETE
2354,2354,0.5840245775729647,2021-02-07 07:00:18.184116,2021-02-07 07:00:29.128583,0 days 00:00:10.944467,0.03356378364136257,0.9649360842676303,0.017350475041103784,COMPLETE
2355,2355,0.46236559139784944,2021-02-07 07:00:29.129930,2021-02-07 07:00:40.001679,0 days 00:00:10.871749,0.09937932060686948,0.9619933083149139,0.20616176519246027,COMPLETE
2356,2356,0.541321044546851,2021-02-07 07:00:40.003022,2021-02-07 07:00:50.942814,0 days 00:00:10.939792,0.05698296091216064,0.9580851517781123,0.25508561813697406,COMPLETE
2357,2357,0.5996927803379416,2021-02-07 07:00:50.944157,2021-02-07 07:01:06.599564,0 days 00:00:15.655407,0.09957762628439297,0.9601793296257947,0.19092508359272983,COMPLETE
2358,2358,0.5800307219662059,2021-02-07 07:01:06.600907,2021-02-07 07:01:17.366156,0 days 00:00:10.765249,0.027638605174723108,0.9618824590060824,0.21282518535412234,COMPLETE
2359,2359,0.4147465437788018,2021-02-07 07:01:17.367498,2021-02-07 07:01:28.194515,0 days 00:00:10.827017,1.2647507137491289e-05,0.9640342485334124,0.3603247286161437,COMPLETE
2360,2360,0.5680491551459294,2021-02-07 07:01:28.195876,2021-02-07 07:01:44.297156,0 days 00:00:16.101280,0.03687049863050814,0.9677924653253558,0.19094818216913412,COMPLETE
2361,2361,0.5158218125960061,2021-02-07 07:01:44.298503,2021-02-07 07:01:55.084772,0 days 00:00:10.786269,0.02676776798422933,0.9656245481172036,0.2629041833796534,COMPLETE
2362,2362,0.5158218125960061,2021-02-07 07:01:55.086119,2021-02-07 07:02:06.224776,0 days 00:00:11.138657,0.033658474984562786,0.9635586681595061,0.23545894541774015,COMPLETE
2363,2363,0.5662058371735791,2021-02-07 07:02:06.226115,2021-02-07 07:02:37.560044,0 days 00:00:31.333929,0.058878388743717716,0.9590543904158084,0.01610941819698713,COMPLETE
2364,2364,0.514900153609831,2021-02-07 07:02:37.561383,2021-02-07 07:02:53.701204,0 days 00:00:16.139821,0.07544180387232698,0.9613004183985451,0.019084744144147524,COMPLETE
2365,2365,0.5763440860215053,2021-02-07 07:02:53.702530,2021-02-07 07:03:05.023417,0 days 00:00:11.320887,0.034596384103998686,0.9580136733007474,0.22258917421185823,COMPLETE
2366,2366,0.5692780337941629,2021-02-07 07:03:05.024744,2021-02-07 07:03:21.049039,0 days 00:00:16.024295,0.02755889893768394,0.9639858412947637,0.026953951213529358,COMPLETE
2367,2367,0.6199692780337942,2021-02-07 07:03:21.050398,2021-02-07 07:03:32.268498,0 days 00:00:11.218100,0.05296302295807456,0.9627725323702966,0.20491506308526794,COMPLETE
2368,2368,0.5526881720430108,2021-02-07 07:03:32.269839,2021-02-07 07:03:43.397829,0 days 00:00:11.127990,0.03607428612465914,0.9674079085910358,0.2357450862669613,COMPLETE
2369,2369,0.47250384024577574,2021-02-07 07:03:43.399178,2021-02-07 07:04:09.116912,0 days 00:00:25.717734,0.06486552795119346,0.9662235051549419,0.023327180043612276,COMPLETE
2370,2370,0.46052227342549923,2021-02-07 07:04:09.118261,2021-02-07 07:04:20.220322,0 days 00:00:11.102061,0.026682347986806878,0.9599516389907313,0.3380043608451316,COMPLETE
2371,2371,0.5268817204301075,2021-02-07 07:04:20.221665,2021-02-07 07:04:31.172653,0 days 00:00:10.950988,0.07762679576503052,0.9634593457001722,0.18976871444885185,COMPLETE
2372,2372,0.5019969278033795,2021-02-07 07:04:31.174001,2021-02-07 07:04:47.135111,0 days 00:00:15.961110,0.022329387187075986,0.9708809724848682,0.261870841280465,COMPLETE
2373,2373,0.5671274961597542,2021-02-07 07:04:47.136449,2021-02-07 07:05:03.119749,0 days 00:00:15.983300,0.015978202780053807,0.9725769850569396,0.2082405292091279,COMPLETE
2374,2374,0.48878648233486943,2021-02-07 07:05:03.121082,2021-02-07 07:05:14.024181,0 days 00:00:10.903099,0.0013607360051763114,0.9600070506319638,0.31144996542621484,COMPLETE
2375,2375,0.6147465437788019,2021-02-07 07:05:14.025533,2021-02-07 07:05:34.830405,0 days 00:00:20.804872,0.041748312152879115,0.9690516000482711,0.24005322238598725,COMPLETE
2376,2376,0.5745007680491552,2021-02-07 07:05:34.831779,2021-02-07 07:05:45.684464,0 days 00:00:10.852685,0.030293215172543773,0.9623029511004066,0.27001558234597506,COMPLETE
2377,2377,0.5105990783410138,2021-02-07 07:05:45.685802,2021-02-07 07:05:56.730552,0 days 00:00:11.044750,0.0551956542687206,0.9648565794362612,0.19757132606459774,COMPLETE
2378,2378,0.4294930875576037,2021-02-07 07:05:56.731942,2021-02-07 07:06:07.534499,0 days 00:00:10.802557,0.03751812157882737,0.9419920069186137,0.18557289694853868,COMPLETE
2379,2379,0.5815668202764976,2021-02-07 07:06:07.535850,2021-02-07 07:06:18.631847,0 days 00:00:11.095997,0.024570705685327772,0.943166172335465,0.21952930837188928,COMPLETE
2380,2380,0.6073732718894009,2021-02-07 07:06:18.633192,2021-02-07 07:06:34.504067,0 days 00:00:15.870875,0.04367526867537276,0.9576053065047064,0.25065780242442254,COMPLETE
2381,2381,0.6227342549923195,2021-02-07 07:06:34.505439,2021-02-07 07:06:50.598451,0 days 00:00:16.093012,0.0319294896383514,0.9671783928268934,0.28598727075835784,COMPLETE
2382,2382,0.5794162826420891,2021-02-07 07:06:50.599817,2021-02-07 07:07:06.288603,0 days 00:00:15.688786,0.048738965897584315,0.9669321854276722,0.3615042482978836,COMPLETE
2383,2383,0.4700460829493088,2021-02-07 07:07:06.289939,2021-02-07 07:07:17.290682,0 days 00:00:11.000743,1.857700380958927e-05,0.9672419662357559,0.31303736569367846,COMPLETE
2384,2384,0.5880184331797235,2021-02-07 07:07:17.292030,2021-02-07 07:07:28.409660,0 days 00:00:11.117630,0.03665647277672933,0.9664295804510589,0.295817974172999,COMPLETE
2385,2385,0.6076804915514593,2021-02-07 07:07:28.411024,2021-02-07 07:07:39.571452,0 days 00:00:11.160428,0.04324407206272019,0.9660184281919495,0.32827387972362626,COMPLETE
2386,2386,0.5874039938556067,2021-02-07 07:07:39.572806,2021-02-07 07:07:50.450251,0 days 00:00:10.877445,0.06324121392798521,0.9685568879527038,0.2986651658978602,COMPLETE
2387,2387,0.5772657450076805,2021-02-07 07:07:50.451602,2021-02-07 07:08:01.179878,0 days 00:00:10.728276,0.05155864306722096,0.9687764124356039,0.3253234900722566,COMPLETE
2388,2388,0.584331797235023,2021-02-07 07:08:01.181228,2021-02-07 07:08:17.531809,0 days 00:00:16.350581,0.034435948094183176,0.9683562056214404,0.38489545808856945,COMPLETE
2389,2389,0.5907834101382489,2021-02-07 07:08:17.533157,2021-02-07 07:08:28.335794,0 days 00:00:10.802637,0.08082947739912787,0.9664322207248489,0.2837904901653932,COMPLETE
2390,2390,0.4967741935483871,2021-02-07 07:08:28.337149,2021-02-07 07:08:44.660135,0 days 00:00:16.322986,0.0426972703979571,0.9651400610927852,0.348636949568522,COMPLETE
2391,2391,0.5692780337941629,2021-02-07 07:08:44.661493,2021-02-07 07:09:10.426419,0 days 00:00:25.764926,0.0656103395347935,0.9698483344671176,0.28725443832668535,COMPLETE
2392,2392,0.5219662058371736,2021-02-07 07:09:10.427773,2021-02-07 07:09:31.526632,0 days 00:00:21.098859,0.0323043060646415,0.9673785383850275,0.3155418322738425,COMPLETE
