,number,value,datetime_start,datetime_complete,duration,params_lr,params_nl2,params_num_ct,params_scheduler_gamma,params_sigma2,params_weight_decay,state
6520,6520,0.3723502304147465,2021-02-09 07:50:18.735546,2021-02-09 07:50:29.575775,0 days 00:00:10.840229,0.0008075324681619452,15,2,0.9437170618732523,18,0.03974940347641768,COMPLETE
6521,6521,,2021-02-09 07:50:29.579192,2021-02-09 07:50:30.351348,0 days 00:00:00.772156,0.0008402871547407108,7,0,0.9348014756477397,16,0.04026046916990075,FAIL
6522,6522,0.5127496159754225,2021-02-09 07:50:30.353859,2021-02-09 07:50:41.301536,0 days 00:00:10.947677,0.0007755557964319962,7,2,0.937297511905209,16,0.03982185639690606,COMPLETE
6523,6523,0.5336405529953917,2021-02-09 07:50:41.304797,2021-02-09 07:51:17.236911,0 days 00:00:35.932114,0.0006832992267908785,15,2,0.9406283528435123,16,0.043939912559022395,COMPLETE
6524,6524,0.4924731182795699,2021-02-09 07:51:17.240204,2021-02-09 07:51:28.889605,0 days 00:00:11.649401,0.0015797605329578752,17,8,0.9375074209446206,20,0.03803487424573257,COMPLETE
6525,6525,,2021-02-09 07:51:28.892882,2021-02-09 07:51:29.667099,0 days 00:00:00.774217,0.0005922335430832203,11,0,0.9371683771487314,16,0.03821618243697352,FAIL
6526,6526,,2021-02-09 07:51:29.669678,2021-02-09 07:51:30.417019,0 days 00:00:00.747341,0.0009508270656590054,11,0,0.9405262783593326,16,0.04049393864031041,FAIL
6527,6527,,2021-02-09 07:51:30.419530,2021-02-09 07:51:31.168910,0 days 00:00:00.749380,0.0006388868878549685,11,0,0.9373785231712838,16,0.05053814025246689,FAIL
6528,6528,,2021-02-09 07:51:31.171455,2021-02-09 07:51:31.930157,0 days 00:00:00.758702,0.0009041578101498595,11,0,0.9367353145998134,16,0.049877338637577075,FAIL
6529,6529,0.602457757296467,2021-02-09 07:51:31.934405,2021-02-09 07:51:42.970926,0 days 00:00:11.036521,0.0005972267003816233,11,2,0.9371547280422194,16,0.03949687304295185,COMPLETE
6530,6530,,2021-02-09 07:51:42.974219,2021-02-09 07:51:43.744954,0 days 00:00:00.770735,0.0008626768711342874,15,0,0.902863461659467,18,0.01789869939462849,FAIL
6531,6531,0.3990783410138249,2021-02-09 07:51:43.747455,2021-02-09 07:51:55.502559,0 days 00:00:11.755104,0.0009336373481292727,15,8,0.9456482971707035,18,0.051613661857689605,COMPLETE
6532,6532,0.5536098310291858,2021-02-09 07:51:55.505833,2021-02-09 07:52:21.645116,0 days 00:00:26.139283,0.0014022905506717938,15,6,0.9023907383081919,18,0.043513482851369495,COMPLETE
6533,6533,,2021-02-09 07:52:21.648370,2021-02-09 07:52:22.399182,0 days 00:00:00.750812,0.0009437649063119966,15,0,0.9422846959580381,18,0.027259193619102205,FAIL
6534,6534,0.41351766513056837,2021-02-09 07:52:22.401736,2021-02-09 07:52:33.110671,0 days 00:00:10.708935,0.0008999219332822961,15,2,0.9432224723861653,18,0.07221417677832433,COMPLETE
6535,6535,,2021-02-09 07:52:33.113962,2021-02-09 07:52:44.052807,0 days 00:00:10.938845,0.0007666140015359772,13,8,0.9420998723893135,18,0.03696235211033208,FAIL
6536,6536,0.4626728110599078,2021-02-09 07:52:44.056286,2021-02-09 07:53:32.181529,0 days 00:00:48.125243,0.0010974439209451743,13,8,0.9361564176889066,18,0.03725951717529847,COMPLETE
6537,6537,,2021-02-09 07:53:32.184808,2021-02-09 07:53:32.963771,0 days 00:00:00.778963,0.0008060322805219772,9,0,0.9367840304325191,16,0.036999779926843536,FAIL
6538,6538,,2021-02-09 07:53:32.968022,2021-02-09 07:53:33.773599,0 days 00:00:00.805577,0.0009015074641108538,5,0,0.9414521388334205,16,0.03646935129253051,FAIL
6539,6539,,2021-02-09 07:53:33.777650,2021-02-09 07:53:34.605952,0 days 00:00:00.828302,0.0009935681338108144,5,0,0.9359689005263071,16,0.03636247872941558,FAIL
6540,6540,,2021-02-09 07:53:34.608396,2021-02-09 07:53:35.370152,0 days 00:00:00.761756,0.0009048463029549801,9,0,0.9347374856282826,16,0.03614533649970822,FAIL
6541,6541,0.6178187403993856,2021-02-09 07:53:35.372611,2021-02-09 07:53:46.690161,0 days 00:00:11.317550,0.0006264123324044431,5,2,0.9466927318388836,16,0.035683554540662556,COMPLETE
6542,6542,0.5772657450076805,2021-02-09 07:53:46.693475,2021-02-09 07:54:03.536280,0 days 00:00:16.842805,0.0006319103279339493,7,8,0.9420976311950781,18,0.041989330945046165,COMPLETE
6543,6543,0.37542242703533024,2021-02-09 07:54:03.539558,2021-02-09 07:54:14.445351,0 days 00:00:10.905793,0.000543910378054665,15,2,0.9395785456342384,16,0.04754483256985815,COMPLETE
6544,6544,0.39416282642089095,2021-02-09 07:54:14.448670,2021-02-09 07:54:30.307730,0 days 00:00:15.859060,0.000733388356341442,15,2,0.9408188316421947,16,0.03804008465635945,COMPLETE
6545,6545,,2021-02-09 07:54:30.311038,2021-02-09 07:54:31.086260,0 days 00:00:00.775222,0.0010109351701291154,11,0,0.9367171925166303,12,0.019965813168905406,FAIL
6546,6546,,2021-02-09 07:54:31.090452,2021-02-09 07:54:31.866662,0 days 00:00:00.776210,0.0009545736457983727,11,0,0.9297317078648663,20,0.020226928664776878,FAIL
6547,6547,0.6307219662058372,2021-02-09 07:54:31.868998,2021-02-09 07:54:43.241267,0 days 00:00:11.372269,0.0010936300400184462,11,4,0.9359615192683813,20,0.018208546583424752,COMPLETE
6548,6548,0.5410138248847927,2021-02-09 07:54:43.244573,2021-02-09 07:54:54.290190,0 days 00:00:11.045617,0.0008255481014632498,11,4,0.9370572276910691,18,0.018216938763396195,COMPLETE
6549,6549,,2021-02-09 07:54:54.293454,2021-02-09 07:54:55.050429,0 days 00:00:00.756975,0.0016087799065390089,13,0,0.9355598598669204,20,0.016887453942043655,FAIL
6550,6550,0.6288786482334869,2021-02-09 07:54:55.052917,2021-02-09 07:55:20.747653,0 days 00:00:25.694736,0.0010901486193412794,9,4,0.936631273196127,20,0.02062775297224641,COMPLETE
6551,6551,0.5333333333333333,2021-02-09 07:55:20.750951,2021-02-09 07:55:31.846271,0 days 00:00:11.095320,0.0014658586796366957,9,4,0.9368080827022017,20,0.017117563579075006,COMPLETE
6552,6552,0.543778801843318,2021-02-09 07:55:31.849966,2021-02-09 07:55:43.085999,0 days 00:00:11.236033,0.0011752170887829778,9,4,0.9374175900745632,20,0.015309649366865569,COMPLETE
6553,6553,0.5526881720430108,2021-02-09 07:55:43.089268,2021-02-09 07:56:19.263889,0 days 00:00:36.174621,0.00123823418527208,9,4,0.9364840387697483,20,0.019364831474551123,COMPLETE
6554,6554,0.5059907834101383,2021-02-09 07:56:19.267183,2021-02-09 07:56:30.249096,0 days 00:00:10.981913,0.0014453473491105662,9,6,0.9370607298228602,20,0.015303503676197323,COMPLETE
6555,6555,,2021-02-09 07:56:30.252393,2021-02-09 07:56:31.022366,0 days 00:00:00.769973,0.0011948687306678515,9,0,0.937550736898278,20,0.01776395853895622,FAIL
6556,6556,,2021-02-09 07:56:31.024695,2021-02-09 07:56:31.930347,0 days 00:00:00.905652,0.0011713765260381933,9,0,0.9352955463860849,20,0.021329162748664362,FAIL
6557,6557,,2021-02-09 07:56:31.932953,2021-02-09 07:56:32.688071,0 days 00:00:00.755118,0.001146898930509363,7,0,0.9364650194030227,20,0.01866996609067815,FAIL
6558,6558,,2021-02-09 07:56:32.690562,2021-02-09 07:56:33.461068,0 days 00:00:00.770506,0.0013250901847391718,7,0,0.934853123472348,20,0.017515507831192323,FAIL
6559,6559,,2021-02-09 07:56:33.465212,2021-02-09 07:56:34.237501,0 days 00:00:00.772289,0.0016506224671686148,9,0,0.9352572150405503,20,0.01641333872967728,FAIL
6560,6560,0.43870967741935485,2021-02-09 07:56:34.241592,2021-02-09 07:56:45.457032,0 days 00:00:11.215440,0.001055805412495681,9,4,0.9375849046696025,20,0.020413364648766124,COMPLETE
6561,6561,0.6110599078341014,2021-02-09 07:56:45.460379,2021-02-09 07:57:01.631458,0 days 00:00:16.171079,0.0012219687793453564,9,4,0.9353452792509636,20,0.016016157985126657,COMPLETE
6562,6562,,2021-02-09 07:57:01.634758,2021-02-09 07:57:02.412706,0 days 00:00:00.777948,0.0014050130092567701,9,0,0.936175539320097,20,0.017599604836784292,FAIL
6563,6563,0.4258064516129032,2021-02-09 07:57:02.416836,2021-02-09 07:57:13.597361,0 days 00:00:11.180525,0.0010630051499008442,9,4,0.935304758842322,20,0.018739946219028608,COMPLETE
6564,6564,,2021-02-09 07:57:13.600672,2021-02-09 07:57:14.378741,0 days 00:00:00.778069,0.0012289721769606526,9,0,0.9390063016890592,20,0.016334383634388216,FAIL
6565,6565,,2021-02-09 07:57:14.382891,2021-02-09 07:57:15.140646,0 days 00:00:00.757755,0.000965234280012142,9,0,0.9377611939693372,20,0.017023564847445542,FAIL
6566,6566,,2021-02-09 07:57:15.143312,2021-02-09 07:57:15.900654,0 days 00:00:00.757342,0.0015994606379963043,9,0,0.9383190399999999,20,0.017627567502946764,FAIL
6567,6567,,2021-02-09 07:57:15.904684,2021-02-09 07:57:16.675738,0 days 00:00:00.771054,0.0011145049610689168,7,0,0.9382423564047967,20,0.016680838074396364,FAIL
6568,6568,0.4943164362519201,2021-02-09 07:57:16.679784,2021-02-09 07:57:27.770090,0 days 00:00:11.090306,0.0010608924342417406,9,4,0.9377658567572504,20,0.01576682458765238,COMPLETE
6569,6569,0.3781874039938556,2021-02-09 07:57:27.773377,2021-02-09 07:57:49.077809,0 days 00:00:21.304432,0.0015681554305971524,9,4,0.9363033251375731,20,0.017027681792492602,COMPLETE
6570,6570,0.49615975422427033,2021-02-09 07:57:49.081511,2021-02-09 07:58:25.150931,0 days 00:00:36.069420,0.0012531602617141756,9,4,0.9400858152541344,20,0.01677532452409521,COMPLETE
6571,6571,,2021-02-09 07:58:25.154217,2021-02-09 07:58:25.927326,0 days 00:00:00.773109,0.001097476648456268,7,0,0.9350696011429336,20,0.019865122796695594,FAIL
6572,6572,,2021-02-09 07:58:25.931528,2021-02-09 07:58:26.733607,0 days 00:00:00.802079,0.0013857470857873084,9,0,0.9381991756155744,20,0.020123033717429233,FAIL
6573,6573,,2021-02-09 07:58:26.736188,2021-02-09 07:58:27.501857,0 days 00:00:00.765669,0.0015060810328953464,9,0,0.9368807715648015,20,0.01754891944783955,FAIL
6574,6574,0.3920122887864823,2021-02-09 07:58:27.504435,2021-02-09 07:58:38.947378,0 days 00:00:11.442943,0.0011967850382540088,7,4,0.9380257712504191,20,0.020027527191252444,COMPLETE
6575,6575,0.6298003072196621,2021-02-09 07:58:38.950678,2021-02-09 07:58:54.904519,0 days 00:00:15.953841,0.0014801909156193817,9,4,0.9353064065723736,20,0.018720868703546792,COMPLETE
6576,6576,0.4525345622119816,2021-02-09 07:58:54.907838,2021-02-09 07:59:05.696312,0 days 00:00:10.788474,0.0014076600680970166,9,4,0.9351156360620231,20,0.017877960718182043,COMPLETE
6577,6577,,2021-02-09 07:59:05.699622,2021-02-09 07:59:06.460779,0 days 00:00:00.761157,0.0011438622239609698,9,0,0.9348610430550212,20,0.017493860344019608,FAIL
6578,6578,0.5185867895545315,2021-02-09 07:59:06.464951,2021-02-09 07:59:17.503604,0 days 00:00:11.038653,0.001712303130626549,9,4,0.9352114360547726,20,0.01731839550824433,COMPLETE
6579,6579,0.5637480798771122,2021-02-09 07:59:17.506913,2021-02-09 07:59:28.615427,0 days 00:00:11.108514,0.0018075393134675728,9,4,0.9358598185731515,20,0.015186898118622033,COMPLETE
6580,6580,,2021-02-09 07:59:28.618713,2021-02-09 07:59:29.386086,0 days 00:00:00.767373,0.001982165928364404,9,0,0.9365148904953527,20,0.017363260608427317,FAIL
6581,6581,0.39938556067588327,2021-02-09 07:59:29.390145,2021-02-09 07:59:45.226082,0 days 00:00:15.835937,0.0013474994499496416,9,4,0.9352064928475737,20,0.017262453842811866,COMPLETE
6582,6582,0.5038402457757296,2021-02-09 07:59:45.229353,2021-02-09 08:00:21.410452,0 days 00:00:36.181099,0.0012063224839369126,9,4,0.9379634813400989,20,0.016317762841188896,COMPLETE
6583,6583,,2021-02-09 08:00:21.413769,2021-02-09 08:00:22.187347,0 days 00:00:00.773578,0.001480712997136575,9,0,0.93468011460236,20,0.017151701822368824,FAIL
6584,6584,0.4258064516129032,2021-02-09 08:00:22.191495,2021-02-09 08:00:32.911870,0 days 00:00:10.720375,0.0014272982177812414,9,4,0.9335674794590246,20,0.015630490821013365,COMPLETE
6585,6585,0.43195084485407065,2021-02-09 08:00:32.915208,2021-02-09 08:01:44.661961,0 days 00:01:11.746753,0.0015866698955276988,9,4,0.9343877635445921,20,0.01707784781444971,COMPLETE
6586,6586,0.40153609831029186,2021-02-09 08:01:44.665246,2021-02-09 08:02:10.488604,0 days 00:00:25.823358,0.0008172372007024048,9,4,0.9360924911824203,20,0.018011713978590933,COMPLETE
6587,6587,0.5953917050691244,2021-02-09 08:02:10.491910,2021-02-09 08:02:21.875385,0 days 00:00:11.383475,0.0017830796885923972,9,4,0.936369430862262,20,0.018185975437089583,COMPLETE
6588,6588,0.4221198156682028,2021-02-09 08:02:21.878662,2021-02-09 08:02:42.506012,0 days 00:00:20.627350,0.0013035125581741531,7,4,0.9386721171692101,20,0.017313828689417814,COMPLETE
6589,6589,0.5142857142857142,2021-02-09 08:02:42.509314,2021-02-09 08:03:39.087699,0 days 00:00:56.578385,0.0020272049948577425,9,4,0.9343328188627233,20,0.01824661879250063,COMPLETE
6590,6590,0.565284178187404,2021-02-09 08:03:39.090979,2021-02-09 08:03:55.404637,0 days 00:00:16.313658,0.0015685345903966319,9,4,0.9390996472445564,20,0.01703694346560475,COMPLETE
6591,6591,,2021-02-09 08:03:55.407967,2021-02-09 08:03:56.355270,0 days 00:00:00.947303,0.0012315435077016432,9,0,0.9369868842608027,20,0.01824043561286498,FAIL
6592,6592,,2021-02-09 08:03:56.359540,2021-02-09 08:03:57.126406,0 days 00:00:00.766866,0.001925751160269404,9,0,0.9366142221090195,20,0.01668048326943248,FAIL
6593,6593,0.40706605222734255,2021-02-09 08:03:57.130658,2021-02-09 08:04:07.828936,0 days 00:00:10.698278,0.0018140293982854354,9,4,0.9369781512766095,20,0.019103333358946838,COMPLETE
6594,6594,,2021-02-09 08:04:07.832221,2021-02-09 08:04:11.458434,0 days 00:00:03.626213,0.001402392985846385,9,4,0.9372372927790489,20,0.018558228645213188,FAIL
6595,6595,,2021-02-09 08:04:11.461726,2021-02-09 08:04:12.277114,0 days 00:00:00.815388,0.001345765334175299,9,0,0.9365963420394607,20,0.01429667907130884,FAIL
6596,6596,,2021-02-09 08:04:12.279685,2021-02-09 08:04:13.029491,0 days 00:00:00.749806,0.0015652744319628814,9,0,0.9368523923189574,20,0.018514804140844908,FAIL
6597,6597,,2021-02-09 08:04:13.032019,2021-02-09 08:04:13.787658,0 days 00:00:00.755639,0.0014120739304138829,9,0,0.9370904912024556,20,0.018440379783176135,FAIL
6598,6598,,2021-02-09 08:04:13.790089,2021-02-09 08:04:14.704632,0 days 00:00:00.914543,0.0012886194888482175,9,0,0.9370921800046476,20,0.019011434505559442,FAIL
6599,6599,0.4589861751152074,2021-02-09 08:04:14.707192,2021-02-09 08:04:25.602249,0 days 00:00:10.895057,0.0014915810405373678,9,4,0.9367650179990132,20,0.018362281976517538,COMPLETE
6600,6600,0.4399385560675883,2021-02-09 08:04:25.605563,2021-02-09 08:04:51.778752,0 days 00:00:26.173189,0.0012087065486718661,9,4,0.9383624281147924,20,0.01862255631586975,COMPLETE
6601,6601,0.4470046082949309,2021-02-09 08:04:51.782071,2021-02-09 08:05:02.683428,0 days 00:00:10.901357,0.001111322592363107,9,4,0.9336431660737036,20,0.015567219207059717,COMPLETE
6602,6602,0.5658986175115207,2021-02-09 08:05:02.686733,2021-02-09 08:05:13.871929,0 days 00:00:11.185196,0.0019950291075051235,9,4,0.9359035900453847,20,0.018060652207519835,COMPLETE
6603,6603,0.38924731182795697,2021-02-09 08:05:13.875221,2021-02-09 08:05:24.633996,0 days 00:00:10.758775,0.0010686373655773023,9,4,0.9402135773588632,20,0.08141493031976989,COMPLETE
6604,6604,,2021-02-09 08:05:24.637312,2021-02-09 08:05:25.413064,0 days 00:00:00.775752,0.001532941619589858,7,0,0.9343111976180302,20,0.01934087304331331,FAIL
6605,6605,0.5745007680491552,2021-02-09 08:05:25.417237,2021-02-09 08:05:36.418188,0 days 00:00:11.000951,0.0013667938279162027,9,4,0.9377856298468924,20,0.016961594031920598,COMPLETE
6606,6606,,2021-02-09 08:05:36.421505,2021-02-09 08:05:37.190938,0 days 00:00:00.769433,0.00134411405338467,7,0,0.9352153535833133,20,0.019887462034394326,FAIL
6607,6607,0.5861751152073733,2021-02-09 08:05:37.193382,2021-02-09 08:05:52.705775,0 days 00:00:15.512393,0.0017116347544541967,9,4,0.9349406526885242,20,0.018796585556996703,COMPLETE
6608,6608,0.4141321044546851,2021-02-09 08:05:52.709081,2021-02-09 08:06:03.801771,0 days 00:00:11.092690,0.0028977314526985143,9,4,0.9369541328110825,20,0.01924093398640322,COMPLETE
6609,6609,0.3849462365591398,2021-02-09 08:06:03.805064,2021-02-09 08:06:14.796182,0 days 00:00:10.991118,0.0013136210754387154,9,4,0.9341553199735747,20,0.019159655125191712,COMPLETE
6610,6610,0.5634408602150538,2021-02-09 08:06:14.799506,2021-02-09 08:06:25.760619,0 days 00:00:10.961113,0.0013774098500718224,9,4,0.9406587001173783,20,0.0194915536739775,COMPLETE
6611,6611,0.3969278033794163,2021-02-09 08:06:25.763927,2021-02-09 08:07:21.963529,0 days 00:00:56.199602,0.0011345082548508206,9,4,0.9392084305631219,20,0.017820866622116835,COMPLETE
6612,6612,,2021-02-09 08:07:21.966534,2021-02-09 08:07:22.728582,0 days 00:00:00.762048,0.0022029771399673056,9,0,0.9367078799203183,20,0.019384652962760932,FAIL
6613,6613,,2021-02-09 08:07:22.732762,2021-02-09 08:07:23.506004,0 days 00:00:00.773242,0.0017449391453649358,9,0,0.9349779784634175,20,0.017101155869660052,FAIL
6614,6614,0.535483870967742,2021-02-09 08:07:23.510272,2021-02-09 08:08:08.434030,0 days 00:00:44.923758,0.0016212919884140147,9,4,0.9366177946290914,20,0.019390538610553707,COMPLETE
6615,6615,0.3576036866359447,2021-02-09 08:08:08.437360,2021-02-09 08:08:29.089566,0 days 00:00:20.652206,0.001088284203614236,9,4,0.9333855715392767,20,0.02044956484420719,COMPLETE
6616,6616,0.552073732718894,2021-02-09 08:08:29.092894,2021-02-09 08:08:40.237436,0 days 00:00:11.144542,0.001377696190104838,9,4,0.938070527138069,20,0.016577463221798105,COMPLETE
6617,6617,0.6015360983102919,2021-02-09 08:08:40.240780,2021-02-09 08:08:56.417926,0 days 00:00:16.177146,0.0011641339542543267,9,4,0.9343613109179675,20,0.016479009997446753,COMPLETE
6618,6618,0.37112135176651306,2021-02-09 08:08:56.421259,2021-02-09 08:09:07.208840,0 days 00:00:10.787581,0.0010186036199579542,9,4,0.9396595737402295,20,0.019810649130326444,COMPLETE
6619,6619,,2021-02-09 08:09:07.212146,2021-02-09 08:09:08.007910,0 days 00:00:00.795764,0.0018879661050668034,9,0,0.941010701399373,20,0.018003739876527564,FAIL
6620,6620,0.4519201228878648,2021-02-09 08:09:08.012052,2021-02-09 08:10:04.198247,0 days 00:00:56.186195,0.0015133802829394877,9,4,0.9356065267631051,20,0.015693178907661934,COMPLETE
6621,6621,,2021-02-09 08:10:04.201330,2021-02-09 08:10:04.965935,0 days 00:00:00.764605,0.0020687339796107676,9,0,0.9366858556652956,20,0.02029173907702049,FAIL
6622,6622,0.4890937019969278,2021-02-09 08:10:04.968601,2021-02-09 08:10:15.912889,0 days 00:00:10.944288,0.0009864517359602345,9,4,0.9408408903842282,20,0.020497143285627233,COMPLETE
6623,6623,0.3763440860215054,2021-02-09 08:10:15.916202,2021-02-09 08:10:27.002543,0 days 00:00:11.086341,0.0012277169170191917,9,4,0.9377833170281158,20,0.017254790452625117,COMPLETE
6624,6624,0.6018433179723502,2021-02-09 08:10:27.005849,2021-02-09 08:10:42.417393,0 days 00:00:15.411544,0.0019157059539826628,9,4,0.9355395660493127,20,0.017916920550237428,COMPLETE
6625,6625,,2021-02-09 08:10:42.420709,2021-02-09 08:10:43.346949,0 days 00:00:00.926240,0.002127876063918802,9,0,0.94174056156078,20,0.019692969054762047,FAIL
6626,6626,0.524731182795699,2021-02-09 08:10:43.349416,2021-02-09 08:11:34.087637,0 days 00:00:50.738221,0.001660172678860396,9,4,0.9390878454892074,20,0.020442701800582656,COMPLETE
6627,6627,,2021-02-09 08:11:34.090960,2021-02-09 08:11:34.860591,0 days 00:00:00.769631,0.001408342932923181,9,0,0.9376894219873273,20,0.01878715839023086,FAIL
6628,6628,0.5016897081413211,2021-02-09 08:11:34.863228,2021-02-09 08:11:45.930337,0 days 00:00:11.067109,0.0023360856446865584,9,4,0.9367361686719665,20,0.02031574105910593,COMPLETE
6629,6629,,2021-02-09 08:11:45.933639,2021-02-09 08:11:46.703327,0 days 00:00:00.769688,0.0013941494820631577,9,0,0.9418129933125744,20,0.017786627718761792,FAIL
6630,6630,,2021-02-09 08:11:46.707449,2021-02-09 08:11:47.476071,0 days 00:00:00.768622,0.0015214818351228202,9,0,0.9340492751966936,20,0.01636351103778692,FAIL
6631,6631,0.45161290322580644,2021-02-09 08:11:47.480194,2021-02-09 08:11:58.673816,0 days 00:00:11.193622,0.0013383698907253837,9,4,0.9413850203845912,20,0.018526087805377636,COMPLETE
6632,6632,,2021-02-09 08:11:58.677134,2021-02-09 08:11:59.472696,0 days 00:00:00.795562,0.0020753249747236116,7,0,0.9333542033872059,20,0.019556663999386086,FAIL
6633,6633,0.482642089093702,2021-02-09 08:11:59.475369,2021-02-09 08:12:40.343290,0 days 00:00:40.867921,0.0009956298323038038,9,4,0.938472667774341,20,0.019108254665449045,COMPLETE
6634,6634,0.578494623655914,2021-02-09 08:12:40.346585,2021-02-09 08:13:55.706671,0 days 00:01:15.360086,0.001509909843154139,9,4,0.9337000462675648,20,0.014843243267679315,COMPLETE
6635,6635,0.3778801843317972,2021-02-09 08:13:55.710012,2021-02-09 08:14:06.706975,0 days 00:00:10.996963,0.001041121976488954,9,4,0.9355337752751786,20,0.017712862484759055,COMPLETE
6636,6636,0.530568356374808,2021-02-09 08:14:06.710261,2021-02-09 08:14:17.753489,0 days 00:00:11.043228,0.001020270987973574,9,4,0.9406402784933923,20,0.01408922733748772,COMPLETE
6637,6637,0.571121351766513,2021-02-09 08:14:17.756802,2021-02-09 08:14:28.310354,0 days 00:00:10.553552,0.0017799488537924503,7,4,0.933092837645163,20,0.01658271330542531,COMPLETE
6638,6638,0.46728110599078343,2021-02-09 08:14:28.313673,2021-02-09 08:14:39.531003,0 days 00:00:11.217330,0.002126806522293346,7,4,0.9378332108763854,20,0.021314975724321523,COMPLETE
6639,6639,,2021-02-09 08:14:39.534284,2021-02-09 08:14:40.290424,0 days 00:00:00.756140,0.0014214118362625755,11,0,0.935166798732859,20,0.02098373419599626,FAIL
6640,6640,0.38033794162826423,2021-02-09 08:14:40.294670,2021-02-09 08:14:56.227739,0 days 00:00:15.933069,0.000993379074306718,11,4,0.9348971968487024,20,0.021187101002924893,COMPLETE
6641,6641,,2021-02-09 08:14:56.231045,2021-02-09 08:14:56.995930,0 days 00:00:00.764885,0.0011859777015800644,9,0,0.9421633758348327,20,0.017461319302764827,FAIL
6642,6642,0.5972350230414747,2021-02-09 08:14:57.000033,2021-02-09 08:15:32.966274,0 days 00:00:35.966241,0.002179531219539479,9,4,0.9421297726170828,20,0.020128441869779346,COMPLETE
6643,6643,0.5087557603686635,2021-02-09 08:15:32.969567,2021-02-09 08:16:09.207082,0 days 00:00:36.237515,0.0012827796250715017,7,4,0.9395736340120736,20,0.0186971950328307,COMPLETE
6644,6644,,2021-02-09 08:16:09.210394,2021-02-09 08:16:09.970364,0 days 00:00:00.759970,0.000953683906942856,11,0,0.9366403088268269,20,0.020405809593209718,FAIL
6645,6645,,2021-02-09 08:16:09.974555,2021-02-09 08:16:10.761655,0 days 00:00:00.787100,0.0009650479754169674,11,0,0.9360419575120759,20,0.020497410382086485,FAIL
6646,6646,,2021-02-09 08:16:10.765880,2021-02-09 08:16:11.542962,0 days 00:00:00.777082,0.0010977340602624937,11,0,0.9376963958867255,20,0.02087717571301313,FAIL
6647,6647,,2021-02-09 08:16:11.547128,2021-02-09 08:16:12.353752,0 days 00:00:00.806624,0.0012941845803326865,11,0,0.9361192574206681,20,0.020380421546390495,FAIL
6648,6648,0.4046082949308756,2021-02-09 08:16:12.356359,2021-02-09 08:16:23.577849,0 days 00:00:11.221490,0.0009102146053784762,11,4,0.9358449256175915,20,0.02019372307243137,COMPLETE
6649,6649,,2021-02-09 08:16:23.581179,2021-02-09 08:16:24.354137,0 days 00:00:00.772958,0.0013349496412149002,7,0,0.9368858571971954,20,0.018576162541595994,FAIL
6650,6650,,2021-02-09 08:16:24.356789,2021-02-09 08:16:25.115986,0 days 00:00:00.759197,0.0008645838944540902,7,0,0.9394372663039038,20,0.016598973138363286,FAIL
6651,6651,0.3831029185867896,2021-02-09 08:16:25.120049,2021-02-09 08:16:36.240930,0 days 00:00:11.120881,0.0014283250873294736,7,4,0.9397320155469584,20,0.020701982074250357,COMPLETE
6652,6652,0.38955453149001534,2021-02-09 08:16:36.244238,2021-02-09 08:16:47.043326,0 days 00:00:10.799088,0.0010709297025360295,11,4,0.9331304044779294,20,0.019212212578322094,COMPLETE
6653,6653,0.5757296466973887,2021-02-09 08:16:47.046667,2021-02-09 08:16:58.209831,0 days 00:00:11.163164,0.0009498815050532774,5,4,0.9385671526348556,20,0.01639939026181945,COMPLETE
6654,6654,,2021-02-09 08:16:58.213160,2021-02-09 08:16:58.984632,0 days 00:00:00.771472,0.0016958243354474713,9,0,0.9361214149209736,20,0.021360951674101496,FAIL
6655,6655,,2021-02-09 08:16:58.987144,2021-02-09 08:16:59.734740,0 days 00:00:00.747596,0.0012994647114277682,9,0,0.9367672214657796,20,0.018212843242908203,FAIL
6656,6656,0.5477726574500767,2021-02-09 08:16:59.738972,2021-02-09 08:17:45.317261,0 days 00:00:45.578289,0.0017221692550681467,9,4,0.9416897034931181,20,0.017532740539299044,COMPLETE
6657,6657,0.3837173579109063,2021-02-09 08:17:45.320593,2021-02-09 08:18:01.160949,0 days 00:00:15.840356,0.0012323761156934512,7,4,0.9360204545285566,20,0.01858074731970856,COMPLETE
6658,6658,0.5241167434715822,2021-02-09 08:18:01.164267,2021-02-09 08:18:42.483605,0 days 00:00:41.319338,0.0013743516045794347,11,4,0.9379468833845309,20,0.021505228219414786,COMPLETE
6659,6659,0.5493087557603686,2021-02-09 08:18:42.486959,2021-02-09 08:18:53.554519,0 days 00:00:11.067560,0.0009553445967238647,9,4,0.9349580300852254,20,0.021319721090944103,COMPLETE
6660,6660,0.40030721966205834,2021-02-09 08:18:53.557877,2021-02-09 08:19:04.563552,0 days 00:00:11.005675,0.00206648700366014,7,4,0.9371287514716667,20,0.016008567659147547,COMPLETE
6661,6661,,2021-02-09 08:19:04.566867,2021-02-09 08:19:05.328059,0 days 00:00:00.761192,0.00010507539312641312,11,0,0.9343345638845172,20,0.021172113001345926,FAIL
6662,6662,,2021-02-09 08:19:05.332267,2021-02-09 08:19:06.148675,0 days 00:00:00.816408,0.0012041216448519616,11,0,0.9404562264181238,20,0.019248749042452953,FAIL
6663,6663,0.4682027649769585,2021-02-09 08:19:06.151149,2021-02-09 08:19:32.396493,0 days 00:00:26.245344,0.0010910711387068183,11,4,0.9399743248706612,20,0.019825100375713077,COMPLETE
