,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,state
1870,1870,0.7274058082283033,2021-02-22 09:09:26.376960,2021-02-22 09:10:51.818838,0 days 00:01:25.441878,7.63189239862085e-05,80,0.994549474628711,1.7739512437016096,0.7222085284693123,COMPLETE
1871,1871,0.7272061447567104,2021-02-22 09:10:51.820120,2021-02-22 09:12:17.236488,0 days 00:01:25.416368,0.0001698975023728407,40,0.9930640342072062,1.0431803477431312,0.7140744392408184,COMPLETE
1872,1872,0.700517623859995,2021-02-22 09:12:17.237959,2021-02-22 09:12:28.610315,0 days 00:00:11.372356,0.00044914002536125124,80,0.9939577582720662,3.3722755382359173,0.700517623859995,PRUNED
1873,1873,0.7069263002218388,2021-02-22 09:12:28.611142,2021-02-22 09:12:40.044774,0 days 00:00:11.433632,0.0003184249779554382,80,0.9952520828162039,5.31554694003824,0.7069263002218388,PRUNED
1874,1874,0.7042149371456742,2021-02-22 09:12:40.045615,2021-02-22 09:12:51.338328,0 days 00:00:11.292713,0.00025032354845399055,60,0.996921455874311,5.953456884058099,0.7042149371456742,PRUNED
1875,1875,0.7034754744885383,2021-02-22 09:12:51.339226,2021-02-22 09:13:02.592729,0 days 00:00:11.253503,0.00019795739681719845,20,0.993458568228975,2.6226525319285976,0.7034754744885383,PRUNED
1876,1876,0.7056938624599458,2021-02-22 09:13:02.593579,2021-02-22 09:13:13.851156,0 days 00:00:11.257577,0.00038354142862693857,50,0.9942660225540675,13.759048419254466,0.7056938624599458,PRUNED
1877,1877,0.7000246487552378,2021-02-22 09:13:13.851976,2021-02-22 09:13:25.228946,0 days 00:00:11.376970,0.00028727591047680547,40,0.9948015939874043,2.1233003755256097,0.7000246487552378,PRUNED
1878,1878,0.7315753067719493,2021-02-22 09:13:25.229798,2021-02-22 09:14:50.615901,0 days 00:01:25.386103,0.0003409747317735458,30,0.9954185361973376,14.801577823929073,0.707419275326596,COMPLETE
1879,1879,0.7121558420318383,2021-02-22 09:14:50.617477,2021-02-22 09:16:16.321726,0 days 00:01:25.704249,0.0001262323485221694,90,0.9938507241859377,4.371935458427055,0.7088982006408676,COMPLETE
1880,1880,0.6985457234409662,2021-02-22 09:16:16.323088,2021-02-22 09:16:27.636045,0 days 00:00:11.312957,0.00023805954228173546,80,0.9936235933903353,6.376041401788123,0.6985457234409662,PRUNED
1881,1881,0.718392344845334,2021-02-22 09:16:27.636965,2021-02-22 09:17:53.290407,0 days 00:01:25.653442,8.899548195327449e-05,80,0.9940662531986543,4.733328930528683,0.7081587379837319,COMPLETE
1882,1882,0.7286411193339168,2021-02-22 09:17:53.291794,2021-02-22 09:19:18.637872,0 days 00:01:25.346078,0.0001662988408943362,40,0.9977844467735474,5.751644724743075,0.707419275326596,COMPLETE
1883,1883,0.7268657467950341,2021-02-22 09:19:18.638972,2021-02-22 09:20:43.748111,0 days 00:01:25.109139,0.0004496397633145614,80,0.99642583709886,4.018166626444312,0.7079122504313532,COMPLETE
1884,1884,0.6815380823268425,2021-02-22 09:20:43.749499,2021-02-22 09:20:55.008842,0 days 00:00:11.259343,0.00019298742811784097,80,0.9980675079120981,5.1375258141074,0.6815380823268425,PRUNED
1885,1885,0.7049543998028099,2021-02-22 09:20:55.009708,2021-02-22 09:21:06.243094,0 days 00:00:11.233386,0.0023649280472253583,30,0.9932500518249066,1.2246927026433987,0.7049543998028099,PRUNED
1886,1886,0.7240247296640282,2021-02-22 09:21:06.243958,2021-02-22 09:22:31.587498,0 days 00:01:25.343540,0.0002845210574135097,70,0.9961704786359581,6.606570710596924,0.7096376632980035,COMPLETE
1887,1887,0.700517623859995,2021-02-22 09:22:31.588864,2021-02-22 09:22:42.876309,0 days 00:00:11.287445,0.00039274444995612926,40,0.9950839584729103,0.5257155208125501,0.700517623859995,PRUNED
1888,1888,0.7034754744885383,2021-02-22 09:22:42.877181,2021-02-22 09:22:54.136216,0 days 00:00:11.259035,0.00033106785751817685,80,0.9944858184359744,3.089901137498262,0.7034754744885383,PRUNED
1889,1889,0.7047079122504314,2021-02-22 09:22:54.137063,2021-02-22 09:23:05.352755,0 days 00:00:11.215692,0.00014203945162097898,90,0.9929035342271115,5.537888953652914,0.7047079122504314,PRUNED
1890,1890,0.7299848841192738,2021-02-22 09:23:05.353633,2021-02-22 09:24:30.821785,0 days 00:01:25.468152,0.00022304083006318627,50,0.995706883617158,1.8149034470866836,0.7076657628789746,COMPLETE
1891,1891,0.7000246487552378,2021-02-22 09:24:30.823132,2021-02-22 09:24:42.155433,0 days 00:00:11.332301,0.0002713271184662052,40,0.9942640431606822,6.158010150035137,0.7000246487552378,PRUNED
1892,1892,0.6985457234409662,2021-02-22 09:24:42.156277,2021-02-22 09:24:53.457418,0 days 00:00:11.301141,0.00010502386687489969,80,0.9938425714263671,2.5321000217638523,0.6985457234409662,PRUNED
1893,1893,0.7288981874084894,2021-02-22 09:24:53.458289,2021-02-22 09:26:18.741117,0 days 00:01:25.282828,0.00019723996275783186,30,0.9954854410004726,4.767956816289849,0.7150603894503328,COMPLETE
1894,1894,0.7059403500123244,2021-02-22 09:26:18.742206,2021-02-22 09:26:29.971105,0 days 00:00:11.228899,0.00036963385646473997,60,0.9941187815502506,1.4535540597400554,0.7059403500123244,PRUNED
1895,1895,0.7007641114123737,2021-02-22 09:26:29.971957,2021-02-22 09:26:41.247634,0 days 00:00:11.275677,0.0002551773111603568,80,0.9966285186514883,6.728136831126466,0.7007641114123737,PRUNED
1896,1896,0.7066798126694602,2021-02-22 09:26:41.248500,2021-02-22 09:26:52.522970,0 days 00:00:11.274470,0.0003155801252158359,80,0.9946967445635544,5.203083753596587,0.7066798126694602,PRUNED
1897,1897,0.7239988952933085,2021-02-22 09:26:52.523854,2021-02-22 09:28:17.966633,0 days 00:01:25.442779,0.00015672867964863175,40,0.9939699766718623,17.28923477371186,0.7148139018979541,COMPLETE
1898,1898,0.7264254789756652,2021-02-22 09:28:17.967748,2021-02-22 09:29:43.437115,0 days 00:01:25.469367,0.00043442213489328633,50,0.9943448640899982,3.58968826682018,0.7096376632980035,COMPLETE
1899,1899,0.7336042498654801,2021-02-22 09:29:43.438559,2021-02-22 09:31:08.761846,0 days 00:01:25.323287,0.0002029087090052352,10,0.9979164517449611,4.2350933757421965,0.7148139018979541,COMPLETE
1900,1900,0.7059403500123244,2021-02-22 09:31:08.763209,2021-02-22 09:31:20.054353,0 days 00:00:11.291144,0.0002986835808376867,80,0.99526905114841,14.216280929325166,0.7059403500123244,PRUNED
1901,1901,0.6960808479171802,2021-02-22 09:31:20.055189,2021-02-22 09:31:31.368126,0 days 00:00:11.312937,0.00017606421772031338,70,0.9936590675803051,5.8041932270797325,0.6960808479171802,PRUNED
1902,1902,0.7154308519437965,2021-02-22 09:31:31.369034,2021-02-22 09:32:56.825377,0 days 00:01:25.456343,0.0002321690290702746,30,0.9976531095011544,1.0407518753896836,0.7088982006408676,COMPLETE
1903,1903,0.7335309551918812,2021-02-22 09:32:56.826909,2021-02-22 09:34:22.510140,0 days 00:01:25.683231,0.00047293446578026933,20,0.9950276024612387,6.868077645682167,0.7093911757456248,COMPLETE
1904,1904,0.7049543998028099,2021-02-22 09:34:22.511516,2021-02-22 09:34:33.771924,0 days 00:00:11.260408,0.0003542012807094098,80,0.9920600770947459,1.9906672122833442,0.7049543998028099,PRUNED
1905,1905,0.7024895242790239,2021-02-22 09:34:33.772776,2021-02-22 09:34:45.145905,0 days 00:00:11.373129,0.00026222962838507786,40,0.9926375228548713,5.5270958150462794,0.7024895242790239,PRUNED
1906,1906,0.7032289869361598,2021-02-22 09:34:45.146796,2021-02-22 09:34:56.498345,0 days 00:00:11.351549,0.00011977077361299178,80,0.9968446835817399,4.545962526081609,0.7032289869361598,PRUNED
1907,1907,0.7032289869361598,2021-02-22 09:34:56.499269,2021-02-22 09:35:07.837202,0 days 00:00:11.337933,0.0001376525840916496,90,0.9941389785045615,6.205365039042119,0.7032289869361598,PRUNED
1908,1908,0.7022430367266453,2021-02-22 09:35:07.838090,2021-02-22 09:35:19.233155,0 days 00:00:11.395065,0.000390553585493863,50,0.9938494172530925,2.4914772461277286,0.7022430367266453,PRUNED
1909,1909,0.7217847473139186,2021-02-22 09:35:19.234048,2021-02-22 09:36:44.742464,0 days 00:01:25.508416,0.0003114792658537491,80,0.9958910930372145,3.052593967292851,0.7113630761646537,COMPLETE
1910,1910,0.7064333251170816,2021-02-22 09:36:44.743891,2021-02-22 09:36:56.145902,0 days 00:00:11.402011,0.00024309253181039884,40,0.994518111183042,4.985785090493325,0.7064333251170816,PRUNED
1911,1911,0.7059403500123244,2021-02-22 09:36:56.146811,2021-02-22 09:37:07.534899,0 days 00:00:11.388088,0.00017426945552760385,80,0.9935938673272074,18.385914768734146,0.7059403500123244,PRUNED
1912,1912,0.6864678333744146,2021-02-22 09:37:07.535798,2021-02-22 09:37:18.928879,0 days 00:00:11.393081,9.209940721785448e-05,70,0.9940268823730385,0.7308952863778655,0.6864678333744146,PRUNED
1913,1913,0.7010105989647523,2021-02-22 09:37:18.929771,2021-02-22 09:37:30.148433,0 days 00:00:11.218662,0.00040625005884627034,30,0.9981103114227509,0.0045241183886277625,0.7010105989647523,PRUNED
1914,1914,0.7166430408153477,2021-02-22 09:37:30.149289,2021-02-22 09:38:55.785400,0 days 00:01:25.636111,0.00021305123657869743,100,0.9915151296757336,2.275015160507717,0.7076657628789746,COMPLETE
1915,1915,0.7017500616218881,2021-02-22 09:38:55.786784,2021-02-22 09:39:07.057383,0 days 00:00:11.270599,0.0002830205664577026,60,0.9934142139262314,5.911504284672031,0.7017500616218881,PRUNED
1916,1916,0.7231235348051159,2021-02-22 09:39:07.058263,2021-02-22 09:40:32.547374,0 days 00:01:25.489111,0.00035946318326658314,40,0.9955823842494776,3.983923568650033,0.7148139018979541,COMPLETE
1917,1917,0.7032289869361598,2021-02-22 09:40:32.548714,2021-02-22 09:40:43.735315,0 days 00:00:11.186601,0.00031457681076350907,90,0.9948751926932818,5.338876119292021,0.7032289869361598,PRUNED
1918,1918,0.6990386985457234,2021-02-22 09:40:43.736181,2021-02-22 09:40:55.047885,0 days 00:00:11.311704,0.0001497480932527063,80,0.9943839423413903,6.284548362294895,0.6990386985457234,PRUNED
1919,1919,0.7264006727669333,2021-02-22 09:40:55.048731,2021-02-22 09:42:20.671100,0 days 00:01:25.622369,0.0004551890402249401,80,0.9978757702835686,1.5401565580275576,0.7103771259551392,COMPLETE
1920,1920,0.7242776789666672,2021-02-22 09:42:20.672469,2021-02-22 09:43:46.084663,0 days 00:01:25.412194,0.0002107103928805262,80,0.991762082263079,4.8469679019019045,0.7123490263741681,COMPLETE
1921,1921,0.7285701701332771,2021-02-22 09:43:46.086095,2021-02-22 09:45:11.413100,0 days 00:01:25.327005,0.00025486021869633614,30,0.9937665386365494,5.600766259068255,0.7086517130884891,COMPLETE
1922,1922,0.7064333251170816,2021-02-22 09:45:11.414529,2021-02-22 09:45:22.759574,0 days 00:00:11.345045,0.0001302908454918423,50,0.9969985391461048,6.8169554220741,0.7064333251170816,PRUNED
1923,1923,0.7047079122504314,2021-02-22 09:45:22.760399,2021-02-22 09:45:34.201519,0 days 00:00:11.441120,0.0001840156546374606,40,0.9952446312446699,3.5781141985449065,0.7047079122504314,PRUNED
1924,1924,0.7330194885408238,2021-02-22 09:45:34.202326,2021-02-22 09:46:59.957626,0 days 00:01:25.755300,0.0003473316732833316,80,0.9941229732757902,15.5010209902729,0.7096376632980035,COMPLETE
1925,1925,0.7264757009058511,2021-02-22 09:46:59.958983,2021-02-22 09:48:25.365553,0 days 00:01:25.406570,0.00046915234339357163,20,0.9946911891444014,1.2883572643617018,0.7111165886122751,COMPLETE
1926,1926,0.6970667981266946,2021-02-22 09:48:25.366908,2021-02-22 09:48:36.611808,0 days 00:00:11.244900,0.0002963669428465538,70,0.9965435560790578,2.7674835912310813,0.6970667981266946,PRUNED
1927,1927,0.6997781612028593,2021-02-22 09:48:36.612702,2021-02-22 09:48:47.880552,0 days 00:00:11.267850,0.00010357035385421869,40,0.9954277468135666,1.8247419891404695,0.6997781612028593,PRUNED
1928,1928,0.7335136634368037,2021-02-22 09:48:47.881453,2021-02-22 09:50:13.253637,0 days 00:01:25.372184,0.00023429549958508446,60,0.9967682721482394,5.927665085821493,0.7103771259551392,COMPLETE
1929,1929,0.6941089474981513,2021-02-22 09:50:13.254776,2021-02-22 09:50:24.564568,0 days 00:00:11.309792,0.00016371942664609472,80,0.9950544804255667,4.398151116863074,0.6941089474981513,PRUNED
1930,1930,0.7258152269533948,2021-02-22 09:50:24.565471,2021-02-22 09:51:49.931579,0 days 00:01:25.366108,0.0002618705853426506,90,0.9911719346021326,5.136982403008803,0.7086517130884891,COMPLETE
1931,1931,0.7271259110395654,2021-02-22 09:51:49.933008,2021-02-22 09:53:15.370643,0 days 00:01:25.437635,0.0003934565339793527,80,0.9942867960337805,6.2784239768612045,0.7106236135075179,COMPLETE
1932,1932,0.7047079122504314,2021-02-22 09:53:15.372048,2021-02-22 09:53:26.657447,0 days 00:00:11.285399,0.0002070131965990951,80,0.9976777208718002,3.301886997356815,0.7047079122504314,PRUNED
1933,1933,0.7295661189767901,2021-02-22 09:53:26.658334,2021-02-22 09:54:51.956027,0 days 00:01:25.297693,6.901884686203911e-05,50,0.9939877645228821,6.978674260227684,0.7138279516884397,COMPLETE
1934,1934,0.7282594199232824,2021-02-22 09:54:51.957334,2021-02-22 09:56:17.299811,0 days 00:01:25.342477,0.0003220157944563666,40,0.9981771706128882,5.540142649713635,0.7101306384027607,COMPLETE
1935,1935,0.7066798126694602,2021-02-22 09:56:17.301272,2021-02-22 09:56:28.678431,0 days 00:00:11.377159,0.00027817641051365214,30,0.9980174515847128,0.42822623446285146,0.7066798126694602,PRUNED
1936,1936,0.7271676078592566,2021-02-22 09:56:28.679316,2021-02-22 09:57:54.148314,0 days 00:01:25.468998,0.0003594391350463308,70,0.9937956832468415,3.9610732986251516,0.7088982006408676,COMPLETE
1937,1937,0.6975597732314518,2021-02-22 09:57:54.149785,2021-02-22 09:58:05.405416,0 days 00:00:11.255631,0.0001500748966304361,80,0.9963050253796736,4.6020090533870075,0.6975597732314518,PRUNED
1938,1938,0.7015035740695095,2021-02-22 09:58:05.406333,2021-02-22 09:58:16.843517,0 days 00:00:11.437184,0.0001240003160485557,40,0.994164188600807,2.0189623455272723,0.7015035740695095,PRUNED
1939,1939,0.7039684495932955,2021-02-22 09:58:16.844394,2021-02-22 09:58:28.025961,0 days 00:00:11.181567,0.0001859341719994578,80,0.9944473890796981,0.9188805929100603,0.7039684495932955,PRUNED
1940,1940,0.7047079122504314,2021-02-22 09:58:28.026879,2021-02-22 09:58:39.406116,0 days 00:00:11.379237,0.0004167127592131507,80,0.997564251160199,6.472677139743685,0.7047079122504314,PRUNED
1941,1941,0.6879467586886863,2021-02-22 09:58:39.407085,2021-02-22 09:58:50.557257,0 days 00:00:11.150172,0.00023477455990525414,50,0.9939408087149506,5.093851382121393,0.6879467586886863,PRUNED
1942,1942,0.7029824993837811,2021-02-22 09:58:50.558191,2021-02-22 09:59:01.836911,0 days 00:00:11.278720,0.000299576022674295,30,0.9935486864752958,14.871731451493805,0.7029824993837811,PRUNED
1943,1943,0.7256789750863357,2021-02-22 09:59:01.837831,2021-02-22 10:00:27.074337,0 days 00:01:25.236506,0.00047198793929846176,80,0.9951774677649027,1.4602753101936372,0.707419275326596,COMPLETE
1944,1944,0.700517623859995,2021-02-22 10:00:27.075756,2021-02-22 10:00:38.457364,0 days 00:00:11.381608,0.00020974154031515424,10,0.9960258060620832,2.8039311314264843,0.700517623859995,PRUNED
1945,1945,0.7042149371456742,2021-02-22 10:00:38.458292,2021-02-22 10:00:49.699104,0 days 00:00:11.240812,0.0002653458038858919,40,0.9946272337972927,2.2531109434706593,0.7042149371456742,PRUNED
1946,1946,0.7322421969637929,2021-02-22 10:00:49.699967,2021-02-22 10:02:15.499372,0 days 00:01:25.799405,0.0003367190802139391,80,0.9942593440761393,5.815756603525885,0.7086517130884891,COMPLETE
1947,1947,0.7208621708304918,2021-02-22 10:02:15.500726,2021-02-22 10:03:40.758215,0 days 00:01:25.257489,0.00016772330884060995,70,0.9956970325911245,5.367144902424882,0.707419275326596,COMPLETE
1948,1948,0.6965738230219374,2021-02-22 10:03:40.759741,2021-02-22 10:03:52.318148,0 days 00:00:11.558407,0.0001147820354429242,80,0.9978327892641068,7.022108384068032,0.6965738230219374,PRUNED
1949,1949,0.727321542890533,2021-02-22 10:03:52.319037,2021-02-22 10:05:18.138520,0 days 00:01:25.819483,0.0004120913661171862,90,0.993670904565096,5.984396791745145,0.7091446881932463,COMPLETE
1950,1950,0.6923835346315012,2021-02-22 10:05:18.139916,2021-02-22 10:05:29.537909,0 days 00:00:11.397993,0.00023857213132368,60,0.9932026937761879,4.74365513868816,0.6923835346315012,PRUNED
1951,1951,0.7310363160779142,2021-02-22 10:05:29.538840,2021-02-22 10:06:55.462485,0 days 00:01:25.923645,0.0003329901070487267,20,0.9948525322180007,14.288261961930415,0.707419275326596,COMPLETE
1952,1952,0.7029824993837811,2021-02-22 10:06:55.463898,2021-02-22 10:07:06.797462,0 days 00:00:11.333564,9.580766186073743e-05,40,0.9954147503484327,6.508448719436809,0.7029824993837811,PRUNED
1953,1953,0.7069263002218388,2021-02-22 10:07:06.798381,2021-02-22 10:07:18.092439,0 days 00:00:11.294058,0.0001842375288037022,30,0.996844681047684,4.303879700953725,0.7069263002218388,PRUNED
1954,1954,0.7287037433416451,2021-02-22 10:07:18.093338,2021-02-22 10:08:43.433520,0 days 00:01:25.340182,0.00014519947725584464,50,0.9939696235586636,1.6102083691504063,0.7128420014789253,COMPLETE
1955,1955,0.7287515955217105,2021-02-22 10:08:43.434905,2021-02-22 10:10:08.876232,0 days 00:01:25.441327,0.00028638148150576467,80,0.9941472435669495,3.658105668426331,0.7081587379837319,COMPLETE
1956,1956,0.7317524847685226,2021-02-22 10:10:08.877726,2021-02-22 10:11:34.383139,0 days 00:01:25.505413,0.00037466336827917036,80,0.9970606384182343,3.217494739749105,0.7081587379837319,COMPLETE
1957,1957,0.7288409765533271,2021-02-22 10:11:34.384558,2021-02-22 10:12:59.580701,0 days 00:01:25.196143,0.00021897507043483027,40,0.9951786413824755,5.513863306059333,0.7103771259551392,COMPLETE
1958,1958,0.7246221878674024,2021-02-22 10:12:59.581836,2021-02-22 10:14:25.053393,0 days 00:01:25.471557,0.00026037729015657894,90,0.9943938375764712,1.1897341066371925,0.7133349765836825,COMPLETE
1959,1959,0.6854818831649002,2021-02-22 10:14:25.054828,2021-02-22 10:14:36.476811,0 days 00:00:11.421983,8.096911502828256e-05,30,0.9979729986385242,2.1702915655395145,0.6854818831649002,PRUNED
1960,1960,0.6995316736504806,2021-02-22 10:14:36.477746,2021-02-22 10:14:47.894461,0 days 00:00:11.416715,0.000490698362172524,80,0.9938158312769552,6.081428184164644,0.6995316736504806,PRUNED
1961,1961,0.6985457234409662,2021-02-22 10:14:47.895319,2021-02-22 10:14:59.316807,0 days 00:00:11.421488,0.00031360607274891406,70,0.9965011488464899,0.8355772880067152,0.6985457234409662,PRUNED
1962,1962,0.7064333251170816,2021-02-22 10:14:59.317663,2021-02-22 10:15:10.596925,0 days 00:00:11.279262,0.00041425831332263404,40,0.9981693245644798,5.060835460603479,0.7064333251170816,PRUNED
1963,1963,0.7245237780896499,2021-02-22 10:15:10.597803,2021-02-22 10:16:35.723902,0 days 00:01:25.126099,0.00012689835991927802,80,0.9950203393838134,2.562394907148719,0.7108701010598965,COMPLETE
1964,1964,0.7027360118314026,2021-02-22 10:16:35.725436,2021-02-22 10:16:47.021274,0 days 00:00:11.295838,0.00019318862027081538,80,0.9941907218298521,6.580336869228731,0.7027360118314026,PRUNED
1965,1965,0.7291448668827577,2021-02-22 10:16:47.022149,2021-02-22 10:18:12.433354,0 days 00:01:25.411205,0.0001621629614995444,60,0.9977256867847419,5.73131990781279,0.7125955139265467,COMPLETE
1966,1966,0.6990386985457234,2021-02-22 10:18:12.434768,2021-02-22 10:18:23.806313,0 days 00:00:11.371545,0.00023145566279790506,80,0.9975286577181893,4.155785782469859,0.6990386985457234,PRUNED
1967,1967,0.7196459109150769,2021-02-22 10:18:23.807200,2021-02-22 10:19:49.455072,0 days 00:01:25.647872,0.0002838354927936051,50,0.9934529683197958,0.3427609965977666,0.7093911757456248,COMPLETE
1968,1968,0.7265507608917595,2021-02-22 10:19:49.456432,2021-02-22 10:21:14.731870,0 days 00:01:25.275438,0.00032724290826006476,30,0.994509458753879,4.734174026572974,0.7135814641360612,COMPLETE
1969,1969,0.7056938624599458,2021-02-22 10:21:14.733355,2021-02-22 10:21:26.214814,0 days 00:00:11.481459,0.0003710935638193788,40,0.9953368535031223,7.139507332357802,0.7056938624599458,PRUNED
1970,1970,0.7022430367266453,2021-02-22 10:21:26.215650,2021-02-22 10:21:37.497569,0 days 00:00:11.281919,0.00048302942809810937,80,0.9939334789639436,1.8172611594099304,0.7022430367266453,PRUNED
1971,1971,0.7260444665649531,2021-02-22 10:21:37.498438,2021-02-22 10:23:02.746397,0 days 00:01:25.247959,0.00025367145539113855,20,0.9956227971535574,2.9052384816907324,0.7086517130884891,COMPLETE
1972,1972,0.7219171088939142,2021-02-22 10:23:02.747907,2021-02-22 10:24:28.265870,0 days 00:01:25.517963,0.00010623336450244235,70,0.9940677822293728,6.035760329533089,0.7079122504313532,COMPLETE
1973,1973,0.6936159723933941,2021-02-22 10:24:28.267265,2021-02-22 10:24:39.591794,0 days 00:00:11.324529,0.00020704542932728807,80,0.9948005159761735,5.481760323702553,0.6936159723933941,PRUNED
1974,1974,0.7024895242790239,2021-02-22 10:24:39.592719,2021-02-22 10:24:50.906004,0 days 00:00:11.313285,0.00015507653207597055,50,0.9936406376770616,5.233610586245674,0.7024895242790239,PRUNED
1975,1975,0.729488033947717,2021-02-22 10:24:50.906934,2021-02-22 10:26:16.303302,0 days 00:01:25.396368,0.00035414000301652905,80,0.9958330853073031,2.303969706794505,0.7096376632980035,COMPLETE
1976,1976,0.7027360118314026,2021-02-22 10:26:16.304864,2021-02-22 10:26:27.863573,0 days 00:00:11.558709,0.00028704885699209803,40,0.9966992143783003,1.1797390269423471,0.7027360118314026,PRUNED
1977,1977,0.7284680404071444,2021-02-22 10:26:27.864460,2021-02-22 10:27:53.592626,0 days 00:01:25.728166,0.00013557019374618024,90,0.9961592367125045,19.152426229966885,0.7116095637170323,COMPLETE
1978,1978,0.7301437035192908,2021-02-22 10:27:53.594105,2021-02-22 10:29:19.120963,0 days 00:01:25.526858,0.0004218116337223941,40,0.9943054679606397,6.415772382185673,0.7125955139265467,COMPLETE
1979,1979,0.6950948977076657,2021-02-22 10:29:19.122337,2021-02-22 10:29:30.347887,0 days 00:00:11.225550,0.00018223692130450627,80,0.9937693513665508,3.901994374287238,0.6950948977076657,PRUNED
1980,1980,0.7257346466917786,2021-02-22 10:29:30.348760,2021-02-22 10:30:55.975097,0 days 00:01:25.626337,0.00023420196124234114,100,0.9983830342146226,4.563456439214468,0.7071727877742174,COMPLETE
1981,1981,0.7312126400145121,2021-02-22 10:30:55.976450,2021-02-22 10:32:21.443845,0 days 00:01:25.467395,0.00030951048354852407,80,0.9969497845358953,13.825698187635936,0.7113630761646537,COMPLETE
1982,1982,0.7281792850887375,2021-02-22 10:32:21.444970,2021-02-22 10:33:46.501327,0 days 00:01:25.056357,1.645569328021942e-05,30,0.9933022085967854,6.84628008031093,0.7133349765836825,COMPLETE
1983,1983,0.73266778503507,2021-02-22 10:33:46.502798,2021-02-22 10:35:12.074672,0 days 00:01:25.571874,0.0004811182323886153,70,0.9946263348702424,5.095799697067652,0.71555336455509,COMPLETE
1984,1984,0.7066798126694602,2021-02-22 10:35:12.076040,2021-02-22 10:35:23.408410,0 days 00:00:11.332370,0.000259898300094257,80,0.9955147586206323,1.7099432426199237,0.7066798126694602,PRUNED
1985,1985,0.6872072960315504,2021-02-22 10:35:23.409309,2021-02-22 10:35:34.677181,0 days 00:00:11.267872,0.00037569661416593037,20,0.9979561269222945,3.156983574058128,0.6872072960315504,PRUNED
1986,1986,0.7310863222504016,2021-02-22 10:35:34.678084,2021-02-22 10:36:59.960425,0 days 00:01:25.282341,0.00019591174231564225,40,0.9922687079269128,5.848012601720158,0.7135814641360612,COMPLETE
1987,1987,0.6978062607838305,2021-02-22 10:36:59.961750,2021-02-22 10:37:11.302574,0 days 00:00:11.340824,0.0001671711646800497,30,0.9940585021269694,16.32178924052793,0.6978062607838305,PRUNED
1988,1988,0.7069263002218388,2021-02-22 10:37:11.303476,2021-02-22 10:37:22.651932,0 days 00:00:11.348456,0.00011233085752016306,60,0.9951540382506732,3.484478401923268,0.7069263002218388,PRUNED
1989,1989,0.700517623859995,2021-02-22 10:37:22.652791,2021-02-22 10:37:33.897450,0 days 00:00:11.244659,0.00033740014140083393,80,0.9977538572230267,0.6264427144924765,0.700517623859995,PRUNED
1990,1990,0.7002711363076165,2021-02-22 10:37:33.898379,2021-02-22 10:37:45.205318,0 days 00:00:11.306939,0.00021537021026245672,40,0.9943427127873111,6.180591911235306,0.7002711363076165,PRUNED
1991,1991,0.7301858432643007,2021-02-22 10:37:45.206227,2021-02-22 10:39:10.687250,0 days 00:01:25.481023,0.0002663029112017157,50,0.9929384983392652,2.70702630787317,0.7172787774217402,COMPLETE
1992,1992,0.7056938624599458,2021-02-22 10:39:10.688590,2021-02-22 10:39:21.937817,0 days 00:00:11.249227,0.00042610910495427946,90,0.9982216530197876,5.639681491184526,0.7056938624599458,PRUNED
1993,1993,0.7182348037801035,2021-02-22 10:39:21.938713,2021-02-22 10:40:47.546684,0 days 00:01:25.607971,0.0001437302261796208,80,0.9963669962927367,4.8521335449132845,0.7182647276312546,COMPLETE
1994,1994,0.6891791964505792,2021-02-22 10:40:47.548300,2021-02-22 10:40:58.967972,0 days 00:00:11.419672,0.0003226634770850311,80,0.9949905987379829,1.4957741101235178,0.6891791964505792,PRUNED
1995,1995,0.7066798126694602,2021-02-22 10:40:58.968906,2021-02-22 10:41:10.517395,0 days 00:00:11.548489,9.132793033447775e-05,80,0.9974450724372479,6.6928777331984355,0.7066798126694602,PRUNED
1996,1996,0.7042149371456742,2021-02-22 10:41:10.518298,2021-02-22 10:41:21.795381,0 days 00:00:11.277083,0.00028816844308144046,40,0.9971216075575369,2.01281682772561,0.7042149371456742,PRUNED
1997,1997,0.698052748336209,2021-02-22 10:41:21.796290,2021-02-22 10:41:33.053584,0 days 00:00:11.257294,0.00022680540049746422,30,0.9938172235718468,7.1594031333574915,0.698052748336209,PRUNED
1998,1998,0.731380579355329,2021-02-22 10:41:33.054459,2021-02-22 10:42:58.509565,0 days 00:01:25.455106,0.0003929636303225032,50,0.9940945036580204,5.37545960067102,0.7096376632980035,COMPLETE
1999,1999,0.7034754744885383,2021-02-22 10:42:58.511174,2021-02-22 10:43:09.899351,0 days 00:00:11.388177,0.00017247248327234907,80,0.9945074547741563,4.205032394847807,0.7034754744885383,PRUNED
2000,2000,0.7044614246980527,2021-02-22 10:43:09.900170,2021-02-22 10:43:21.167580,0 days 00:00:11.267410,0.0003494645713838454,70,0.9953177316926564,6.0303064331146805,0.7044614246980527,PRUNED
2001,2001,0.7246350966903783,2021-02-22 10:43:21.168509,2021-02-22 10:44:46.454275,0 days 00:01:25.285766,0.00048037441361928356,40,0.9980591365637302,1.155147006338953,0.7128420014789253,COMPLETE
2002,2002,0.729195851813043,2021-02-22 10:44:46.455771,2021-02-22 10:46:12.252268,0 days 00:01:25.796497,0.00023637803336668353,80,0.9935230254377851,14.59006773836002,0.7113630761646537,COMPLETE
