,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
390,390,0.7029824993837811,2021-02-24 20:11:47.066056,2021-02-24 20:11:59.841517,0 days 00:00:12.775461,7.836913099055512e-05,50,0.9984342170827365,7.7042373829054025,0.7029824993837811,,,PRUNED
391,391,0.6975597732314518,2021-02-24 20:11:59.841841,2021-02-24 20:12:29.389052,0 days 00:00:29.547211,2.893924316717723e-05,50,0.9979891572295259,8.026625304726466,0.7101306384027607,0.6975597732314518,,PRUNED
392,392,0.703721962040917,2021-02-24 20:12:29.389380,2021-02-24 20:12:58.969684,0 days 00:00:29.580304,9.299298090725555e-05,40,0.9988747506246142,3.879348666627796,0.7076657628789746,0.703721962040917,,PRUNED
393,393,0.7069263002218388,2021-02-24 20:12:58.970037,2021-02-24 20:16:21.945041,0 days 00:03:22.975004,0.00011870169180719786,40,0.9947544880916737,12.178018301972633,0.719250677840769,0.709884150850382,,COMPLETE
394,394,0.7007641114123737,2021-02-24 20:16:21.945871,2021-02-24 20:17:41.385914,0 days 00:01:19.440043,5.2001040808106506e-05,50,0.9935804473216339,7.249527652728419,0.7007641114123737,,,PRUNED
395,395,0.7071727877742174,2021-02-24 20:17:41.386227,2021-02-24 20:18:10.925347,0 days 00:00:29.539120,8.219283309986813e-05,50,0.9986548085603345,8.892885877536425,0.7106236135075179,0.7071727877742174,,PRUNED
396,396,0.7064333251170816,2021-02-24 20:18:10.925677,2021-02-24 20:18:40.371205,0 days 00:00:29.445528,0.00011828870367580594,40,0.9950001316905928,12.372956120265075,0.7064333251170816,,,PRUNED
397,397,0.6990386985457234,2021-02-24 20:18:40.371539,2021-02-24 20:20:00.073686,0 days 00:01:19.702147,1.784877929439796e-05,50,0.9953195186538405,5.768640616643787,0.7108701010598965,0.7096376632980035,0.6990386985457234,PRUNED
398,398,0.7049543998028099,2021-02-24 20:20:00.073993,2021-02-24 20:20:12.835142,0 days 00:00:12.761149,1.916900355121677e-05,80,0.9952943860904818,5.5759878240216025,0.7049543998028099,,,PRUNED
399,399,0.7017500616218881,2021-02-24 20:20:12.835477,2021-02-24 20:20:42.270054,0 days 00:00:29.434577,1.3717177462386462e-05,50,0.9955322085843896,5.288473797935369,0.7108701010598965,0.7017500616218881,,PRUNED
400,400,0.7069263002218388,2021-02-24 20:20:42.270389,2021-02-24 20:21:11.901025,0 days 00:00:29.630636,0.0001805596723899768,40,0.9945908165756163,13.224014521152952,0.7069263002218388,,,PRUNED
