,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
47,47,0.7064333251170816,2021-02-24 00:16:42.899327,2021-02-24 00:16:56.247606,0 days 00:00:13.348279,1.5366338694680156e-05,40,0.9913659213376393,11.606977045811965,0.7064333251170816,,,PRUNED
48,48,0.6973132856790732,2021-02-24 00:16:56.247860,2021-02-24 00:17:09.630284,0 days 00:00:13.382424,7.225121110322175e-05,20,0.998813127348773,7.598289195194397,0.6973132856790732,,,PRUNED
49,49,0.7049543998028099,2021-02-24 00:17:09.630500,2021-02-24 00:18:31.721620,0 days 00:01:22.091120,0.0032232972012168157,100,0.9989679541996982,6.577499448240141,0.7049543998028099,,,PRUNED
50,50,0.7071727877742174,2021-02-24 00:18:31.721800,2021-02-24 00:19:02.214348,0 days 00:00:30.492548,0.0005603256091288938,70,0.9983429649333437,4.269321413140688,0.7066798126694602,0.7071727877742174,,PRUNED
51,51,0.7049543998028099,2021-02-24 00:19:02.214567,2021-02-24 00:20:24.226040,0 days 00:01:22.011473,0.01647361969096686,80,0.9927371359387834,17.30511277796569,0.7049543998028099,,,PRUNED
52,52,0.7054473749075671,2021-02-24 00:20:24.226227,2021-02-24 00:20:54.827288,0 days 00:00:30.601061,0.0002650868123888382,10,0.9922162673138812,10.332746563379853,0.7066798126694602,0.7054473749075671,,PRUNED
53,53,0.7047079122504314,2021-02-24 00:20:54.827486,2021-02-24 00:21:08.157712,0 days 00:00:13.330226,4.496383564429977e-05,30,0.9941504683333662,13.612994744625057,0.7047079122504314,,,PRUNED
54,54,0.7079122504313532,2021-02-24 00:21:08.157939,2021-02-24 00:24:37.539397,0 days 00:03:29.381458,0.001894827749977155,60,0.996481067384946,8.350412346236892,0.7054473749075671,,,COMPLETE
55,55,0.7086517130884891,2021-02-24 00:24:37.539995,2021-02-24 00:28:06.740204,0 days 00:03:29.200209,0.0015557899298506046,60,0.9963162703141475,8.13015478626617,0.7052008873551886,,,COMPLETE
56,56,0.7027360118314026,2021-02-24 00:28:06.740844,2021-02-24 00:29:28.966194,0 days 00:01:22.225350,0.0004996120040736907,50,0.993584228010798,0.07726924491308296,0.7027360118314026,,,PRUNED
57,57,0.6960808479171802,2021-02-24 00:29:28.966374,2021-02-24 00:29:42.320715,0 days 00:00:13.354341,0.00010479112981051553,50,0.9908170567478666,16.80966441716606,0.6960808479171802,,,PRUNED
58,58,0.7047079122504314,2021-02-24 00:29:42.320915,2021-02-24 00:29:55.615280,0 days 00:00:13.294365,0.0014697916212304866,70,0.995805774651946,8.495019471898413,0.7047079122504314,,,PRUNED
59,59,0.7049543998028099,2021-02-24 00:29:55.615509,2021-02-24 00:30:26.034653,0 days 00:00:30.419144,0.01968082143806808,30,0.9903962063625201,3.9360339393912183,0.7049543998028099,,,PRUNED
60,60,0.7049543998028099,2021-02-24 00:30:26.034849,2021-02-24 00:30:56.535611,0 days 00:00:30.500762,0.003135906234826301,20,0.9957867662756227,16.558941575792943,0.7049543998028099,,,PRUNED
